INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,SMILES,INCHI_STRING,DTXCID
8014-95-7,CASRN,DTXSID5064889,Fuming sulfuric acid,8014-95-7,N/A,N/A,N/A,N/A
20816-12-0,CASRN,DTXSID5042245,Osmium tetroxide,20816-12-0,VUVGYHUDAICLFK-UHFFFAOYSA-N,O=[Os](=O)(=O)=O,"InChI=1S/4O.Os
",DTXCID3022245
95-92-1,CASRN,DTXSID2044472,Diethyl oxalate,95-92-1,WYACBZDAHNBPPB-UHFFFAOYSA-N,CCOC(=O)C(=O)OCC,"InChI=1S/C6H10O4/c1-3-9-5(7)6(8)10-4-2/h3-4H2,1-2H3
",DTXCID0024472
460-19-5,CASRN,DTXSID1023992,Cyanogen,460-19-5,JMANVNJQNLATNU-UHFFFAOYSA-N,N#CC#N,"InChI=1S/C2N2/c3-1-2-4
",DTXCID603992
96-09-3,CASRN,DTXSID2021286,Styrene oxide,96-09-3,AWMVMTVKBNGEAK-UHFFFAOYSA-N,C1OC1C1=CC=CC=C1,"InChI=1/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2
",DTXCID301286
70987-78-9,CASRN,DTXSID601029330,(2S)-Glycidyl tosylate,70987-78-9,NOQXXYIGRPAZJC-VIFPVBQESA-N,CC1=CC=C(C=C1)S(=O)(=O)OC[C@@H]1CO1,"InChI=1S/C10H12O4S/c1-8-2-4-10(5-3-8)15(11,12)14-7-9-6-13-9/h2-5,9H,6-7H2,1H3/t9-/m0/s1
",DTXCID201514599
122035-71-6,CASRN,DTXSID9073090,"Oxo-((2,2,6,6-tetramethylpiperidin-4-yl)amino)carbonylacetohydrazide",122035-71-6,NTKWXRSEJQGLRX-UHFFFAOYSA-N,CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NN,"InChI=1S/C11H22N4O2/c1-10(2)5-7(6-11(3,4)15-10)13-8(16)9(17)14-12/h7,15H,5-6,12H2,1-4H3,(H,13,16)(H,14,17)
",DTXCID7033739
10028-15-6,CASRN,DTXSID0021098,Ozone,10028-15-6,CBENFWSGALASAD-UHFFFAOYSA-N,[O-][O+]=O,"InChI=1S/O3/c1-3-2
",DTXCID001098
5216-25-1,CASRN,DTXSID2027593,4-Chlorobenzotrichloride,5216-25-1,LVZPKYYPPLUECL-UHFFFAOYSA-N,ClC1=CC=C(C=C1)C(Cl)(Cl)Cl,"InChI=1S/C7H4Cl4/c8-6-3-1-5(2-4-6)7(9,10)11/h1-4H
",DTXCID607593
123-30-8,CASRN,DTXSID3024499,4-Aminophenol,123-30-8,PLIKAWJENQZMHA-UHFFFAOYSA-N,NC1=CC=C(O)C=C1,"InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2
",DTXCID504499
99-71-8,CASRN,DTXSID7022332,4-(Butan-2-yl)phenol,99-71-8,ZUTYZAFDFLLILI-UHFFFAOYSA-N,CCC(C)C1=CC=C(O)C=C1,"InChI=1/C10H14O/c1-3-8(2)9-4-6-10(11)7-5-9/h4-8,11H,3H2,1-2H3
",DTXCID502332
98-73-7,CASRN,DTXSID0040703,4-tert-Butylbenzoic acid,98-73-7,KDVYCTOWXSLNNI-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C=C1)C(O)=O,"InChI=1S/C11H14O2/c1-11(2,3)9-6-4-8(5-7-9)10(12)13/h4-7H,1-3H3,(H,12,13)
",DTXCID8020703
104-87-0,CASRN,DTXSID9041520,4-Methylbenzaldehyde,104-87-0,FXLOVSHXALFLKQ-UHFFFAOYSA-N,CC1=CC=C(C=O)C=C1,"InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3
",DTXCID7021520
76738-62-0,CASRN,DTXSID2024242,Paclobutrazol,76738-62-0,RMOGWMIKYWRTKW-KGLIPLIRSA-N,CC(C)(C)[C@@H](O)[C@@H](CC1=CC=C(Cl)C=C1)N1C=NC=N1,"InChI=1/C15H20ClN3O/c1-15(2,3)14(20)13(19-10-17-9-18-19)8-11-4-6-12(16)7-5-11/h4-7,9-10,13-14,20H,8H2,1-3H3/t13-,14+/s2
",DTXCID50196503
12174-11-7,CASRN,DTXSID6050469,Attapulgite,12174-11-7,N/A,N/A,N/A,N/A
9001-73-4,CASRN,DTXSID7044184,Papain,9001-73-4,N/A,N/A,N/A,N/A
8002-74-2,CASRN,DTXSID7027673,Hydrocarbon waxes,8002-74-2,N/A,N/A,N/A,N/A
30525-89-4,CASRN,DTXSID8034798,Paraformaldehyde,30525-89-4,N/A,N/A,N/A,N/A
2074-50-2,CASRN,DTXSID7034202,"1,1'-Dimethyl-4,4'-bipyridinium bis(methyl sulfate)",2074-50-2,WXJYKXOIFICRPR-UHFFFAOYSA-L,COS([O-])(=O)=O.COS([O-])(=O)=O.C[N+]1=CC=C(C=C1)C1=CC=[N+](C)C=C1,"InChI=1S/C12H14N2.2CH4O4S/c1-13-7-3-11(4-8-13)12-5-9-14(2)10-6-12;2*1-5-6(2,3)4/h3-10H,1-2H3;2*1H3,(H,2,3,4)/q+2;;/p-2
",DTXCID5014202
56-38-2,CASRN,DTXSID7021100,Parathion,56-38-2,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3
",DTXCID301100
298-00-0,CASRN,DTXSID1020855,Methyl parathion,298-00-0,RLBIQVVOMOPOHC-UHFFFAOYSA-N,COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3
",DTXCID30855
19624-22-7,CASRN,DTXSID10880057,Pentaborane(9),19624-22-7,XPIBKKWNZBDJNI-UHFFFAOYSA-N,[H][B]123[B]456([H])[H][B]141([H])[H][B]211([H])[H][B]351([H])[H]6,"InChI=1S/B5H9/c6-2-1-3(2,6)5(1,8-3)4(1,2,7-2)9-5/h1-5H
",DTXCID601022596
1321-64-8,CASRN,DTXSID00872603,Pentachloronaphthalene,1321-64-8,N/A,N/A,N/A,N/A
87-86-5,CASRN,DTXSID7021106,Pentachlorophenol,87-86-5,IZUPBVBPLAPZRR-UHFFFAOYSA-N,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,"InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H
",DTXCID701106
4986-89-4,CASRN,DTXSID8042264,Pentaerythritol tetraacrylate,4986-89-4,KNSXNCFKSZZHEA-UHFFFAOYSA-N,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,"InChI=1S/C17H20O8/c1-5-13(18)22-9-17(10-23-14(19)6-2,11-24-15(20)7-3)12-25-16(21)8-4/h5-8H,1-4,9-12H2
",DTXCID6022264
3524-68-3,CASRN,DTXSID2025842,Pentaerythritol triacrylate,3524-68-3,HVVWZTWDBSEWIH-UHFFFAOYSA-N,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,"InChI=1S/C14H18O7/c1-4-11(16)19-8-14(7-15,9-20-12(17)5-2)10-21-13(18)6-3/h4-6,15H,1-3,7-10H2
",DTXCID105842
172399-10-9,CASRN,DTXSID801334896,"7-[2-[2-[(Aminocarbonyl)amino]-4-[[4-[[3-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-6-[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]phenyl]diazenyl]-1,3,6-naphthalenetrisulfonic acid sodium salt (1:5)",172399-10-9,LTGXWKNYSNVWFA-UHFFFAOYSA-I,[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)NC1=C(C=CC(NC2=NC(NC3=CC=C(C=C3)S(=O)(=O)CCOS([O-])(=O)=O)=NC(NC3=CC(=CC=C3)S(=O)(=O)CCOS([O-])(=O)=O)=N2)=C1)N=NC1=CC2=C(C=C(C=C2S([O-])(=O)=O)S([O-])(=O)=O)C=C1S([O-])(=O)=O,"InChI=1S/C36H34N10O22S7.5Na/c37-33(47)41-29-17-23(6-9-28(29)45-46-30-19-27-20(15-32(30)73(58,59)60)14-26(71(52,53)54)18-31(27)72(55,56)57)40-36-43-34(38-21-4-7-24(8-5-21)69(48,49)12-10-67-74(61,62)63)42-35(44-36)39-22-2-1-3-25(16-22)70(50,51)13-11-68-75(64,65)66;;;;;/h1-9,14-19H,10-13H2,(H3,37,41,47)(H,52,53,54)(H,55,56,57)(H,58,59,60)(H,61,62,63)(H,64,65,66)(H3,38,39,40,42,43,44);;;;;/q;5*+1/p-5
",DTXCID701764523
178452-71-6,CASRN,DTXSID801014797,"Chromate(5-), bis[6-[[[4-[(1-butyl-5-cyano-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridinyl)azo]phenyl]sulfonyl]amino]-4-hydroxy-3-[(2-hydroxy-5-nitro-3-sulfophenyl)azo]-2-naphthalenesulfonato(4-)]-, pentasodium",178452-71-6,AJWDFARYSIOWKO-UHFFFAOYSA-F,[Na+].[Na+].[Na+].[Na+].[Na+].[Cr+3].CCCCN1C(O)=C(N=NC2=CC=C(C=C2)S(=O)(=O)NC2=CC3=C([O-])C(N=NC4=C([O-])C(=CC(=C4)[N+]([O-])=O)S([O-])(=O)=O)=C(C=C3C=C2)S([O-])(=O)=O)C(C)=C(C#N)C1=O.CCCCN1C(O)=C(N=NC2=CC=C(C=C2)S(=O)(=O)NC2=CC3=C([O-])C(N=NC4=C([O-])C(=CC(=C4)[N+]([O-])=O)S([O-])(=O)=O)=C(C=C3C=C2)S([O-])(=O)=O)C(C)=C(C#N)C1=O,"InChI=1S/2C33H28N8O14S3.Cr.5Na/c2*1-3-4-11-40-32(44)24(16-34)17(2)28(33(40)45)37-35-19-7-9-22(10-8-19)56(48,49)39-20-6-5-18-12-26(57(50,51)52)29(30(42)23(18)13-20)38-36-25-14-21(41(46)47)15-27(31(25)43)58(53,54)55;;;;;;/h2*5-10,12-15,39,42-43,45H,3-4,11H2,1-2H3,(H,50,51,52)(H,53,54,55);;;;;;/q;;+3;5*+1/p-8
",DTXCID001517454
321912-47-4,CASRN,DTXSID101081094,"β-Alanine, N-[5-[[4-[[3-[(aminocarbonyl)amino]-4-[2-(3,6,8-trisulfo-2-naphthalenyl)diazenyl]phenyl]amino]-6-chloro-1,3,5-triazin-2-yl]amino]-2-sulfo-4-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]phenyl]-, sodium salt (1:?)",321912-47-4,N/A,N/A,N/A,N/A
35073-27-9,CASRN,DTXSID30865745,"1-Butanol, 2-methyl-, 1-formate",35073-27-9,DWORILFBIRYUDC-UHFFFAOYSA-N,CCC(C)COC=O,"InChI=1/C6H12O2/c1-3-6(2)4-8-5-7/h5-6H,3-4H2,1-2H3
",DTXCID30814117
9001-75-6,CASRN,DTXSID701009848,Pepsin A,9001-75-6,N/A,N/A,N/A,N/A
13517-20-9,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10332-33-9,CASRN,DTXSID9035676,"Perboric acid, sodium salt, monohydrate",10332-33-9,MDGXUEVTGARGDK-UHFFFAOYSA-M,O.[Na+].[O-]OB=O,"InChI=1S/BHO3.Na.H2O/c2-1-4-3;;/h3H;;1H2/q;+1;/p-1
",DTXCID7015676
10486-00-7,CASRN,DTXSID4037033,Sodium perborate tetrahydrate,10486-00-7,CAOUZMATUDYFAO-UHFFFAOYSA-N,O.O.O.O.[Na+].[O-][B](=O)=O,"InChI=1S/BO3.Na.4H2O/c2-1(3)4;;;;;/h;;4*1H2/q-1;+1;;;;
",DTXCID2017033
12040-72-1,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37244-98-7,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7601-90-3,CASRN,DTXSID8047004,Perchloric acid,7601-90-3,VLTRZXGMWDSKGL-UHFFFAOYSA-N,O[Cl](=O)(=O)=O,"InChI=1S/ClHO4/c2-1(3,4)5/h(H,2,3,4,5)
",DTXCID6027004
37924-13-3,CASRN,DTXSID3042267,Perfluidone,37924-13-3,WHTBVLXUSXVMEV-UHFFFAOYSA-N,CC1=CC(=CC=C1NS(=O)(=O)C(F)(F)F)S(=O)(=O)C1=CC=CC=C1,"InChI=1S/C14H12F3NO4S2/c1-10-9-12(23(19,20)11-5-3-2-4-6-11)7-8-13(10)18-24(21,22)14(15,16)17/h2-9,18H,1H3
",DTXCID1022267
1763-23-1,CASRN,DTXSID3031864,Perfluorooctanesulfonic acid,1763-23-1,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF17O3S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H,26,27,28)
",DTXCID1011864
375-95-1,CASRN,DTXSID8031863,Perfluorononanoic acid,375-95-1,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9HF17O2/c10-2(11,1(27)28)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)9(24,25)26/h(H,27,28)
",DTXCID6011863
4149-60-4,CASRN,DTXSID20880205,Ammonium perfluorononanoate,4149-60-4,ORBBVPFDROYXQS-UHFFFAOYSA-N,[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9HF17O2.H3N/c10-2(11,1(27)28)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)9(24,25)26;/h(H,27,28);1H3
",DTXCID401021778
21049-39-8,CASRN,DTXSID50896632,Sodium perfluorononanoate,21049-39-8,HMGYIWSXCDCHRF-UHFFFAOYSA-M,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9HF17O2.Na/c10-2(11,1(27)28)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)9(24,25)26;/h(H,27,28);/q;+1/p-1
",DTXCID201326124
335-67-1,CASRN,DTXSID8031865,Perfluorooctanoic acid,335-67-1,SNGREZUHAYWORS-UHFFFAOYSA-N,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)
",DTXCID6011865
08-03-8009,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74499-35-7,CASRN,DTXSID6029044,"Phenol, (tetrapropenyl) derivs.",74499-35-7,N/A,N/A,N/A,N/A
25134-01-4,CASRN,DTXSID2049711,"2,6-Dimethylphenol homopolymer",25134-01-4,N/A,"CC1=CC=CC(C)=C1O |c:3,6,t:1,lp:8:2,Sg:n:0,8,6,2,1,3,7,4,5::ht|","InChI=1S/C8H10O/c1-6-4-3-5-7(2)8(6)9/h3-5,9H,1-2H3
",DTXCID601526748
210555-94-5,CASRN,DTXSID8029864,"Phenol, 4-dodecyl-, branched",210555-94-5,N/A,N/A,N/A,N/A
77-09-8,CASRN,DTXSID0021125,Phenolphthalein,77-09-8,KJFMBFZCATUALV-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H
",DTXCID901125
100-63-0,CASRN,DTXSID8021147,Phenylhydrazine,100-63-0,HKOOXMFOFWEVGF-UHFFFAOYSA-N,NNC1=CC=CC=C1,"InChI=1S/C6H8N2/c7-8-6-4-2-1-3-5-6/h1-5,8H,7H2
",DTXCID301147
140-29-4,CASRN,DTXSID2021492,Benzyl cyanide,140-29-4,SUSQOBVLVYHIEX-UHFFFAOYSA-N,N#CCC1=CC=CC=C1,"InChI=1S/C8H7N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6H2
",DTXCID401492
644-97-3,CASRN,DTXSID4027282,Phenyl phosphorus dichloride,644-97-3,IMDXZWRLUZPMDH-UHFFFAOYSA-N,ClP(Cl)C1=CC=CC=C1,"InChI=1S/C6H5Cl2P/c7-9(8)6-4-2-1-3-5-6/h1-5H
",DTXCID307282
27140-08-5,CASRN,DTXSID401095727,"Hydrazine, phenyl-, hydrochloride (1:?)",27140-08-5,N/A,N/A,N/A,N/A
59-88-1,CASRN,DTXSID3021148,Phenylhydrazine hydrochloride,59-88-1,JOVOSQBPPZZESK-UHFFFAOYSA-N,Cl.NNC1=CC=CC=C1,"InChI=1S/C6H8N2.ClH/c7-8-6-4-2-1-3-5-6;/h1-5,8H,7H2;1H
",DTXCID701148
52033-74-6,CASRN,DTXSID60966390,Sulfuric acid--phenylhydrazine (1/2),52033-74-6,GSKCKIQJTWVQLR-UHFFFAOYSA-N,OS(O)(=O)=O.NNC1=CC=CC=C1.NNC1=CC=CC=C1,"InChI=1S/2C6H8N2.H2O4S/c2*7-8-6-4-2-1-3-5-6;1-5(2,3)4/h2*1-5,8H,7H2;(H2,1,2,3,4)
",DTXCID101394027
638-21-1,CASRN,DTXSID7073224,Phenylphosphine,638-21-1,RPGWZZNNEUHDAQ-UHFFFAOYSA-N,PC1=CC=CC=C1,"InChI=1S/C6H7P/c7-6-4-2-1-3-5-6/h1-5H,7H2
",DTXCID5044106
27083-27-8,CASRN,DTXSID20872948,"1,6-Hexanediamine, polymer with N,N'''-1,6-hexanediylbis[N'-cyanoguanidine], hydrochloride",27083-27-8,N/A,N/A,N/A,N/A
75-44-5,CASRN,DTXSID0024260,Phosgene,75-44-5,YGYAWVDWMABLBF-UHFFFAOYSA-N,ClC(Cl)=O,"InChI=1S/CCl2O/c2-1(3)4
",DTXCID604260
13171-21-6,CASRN,DTXSID7021156,Phosphamidon,13171-21-6,RGCLLPNLLBQHPF-UHFFFAOYSA-N,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,"InChI=1S/C10H19ClNO5P/c1-6-12(7-2)10(13)9(11)8(3)17-18(14,15-4)16-5/h6-7H2,1-5H3
",DTXCID201156
13598-36-2,CASRN,DTXSID2049715,Phosphonic acid,13598-36-2,ABLZXFCXXLZCGV-UHFFFAOYSA-N,OP(O)=O,"InChI=1S/H3O3P/c1-4(2)3/h4H,(H2,1,2,3)
",DTXCID6029674
7783-55-3,CASRN,DTXSID6064826,Phosphorus trifluoride,7783-55-3,WKFBZNUBXWCCHG-UHFFFAOYSA-N,FP(F)F,"InChI=1S/F3P/c1-4(2)3
",DTXCID8048028
12185-10-3,CASRN,DTXSID90923991,White Phosphorus (P4),12185-10-3,OBSZRRSYVTXPNB-UHFFFAOYSA-N,P12P3P1P23,"InChI=1S/P4/c1-2-3(1)4(1)2
",DTXCID001352836
10026-13-8,CASRN,DTXSID9033896,Phosphorus pentachloride,10026-13-8,UHZYTMXLRWXGPK-UHFFFAOYSA-N,ClP(Cl)(Cl)(Cl)Cl,"InChI=1S/Cl5P/c1-6(2,3,4)5
",DTXCID7013896
1314-56-3,CASRN,DTXSID9047754,Phosphorus oxide (P2O5),1314-56-3,N/A,N/A,N/A,N/A
07-02-2768,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
88-89-1,CASRN,DTXSID4025909,Picric acid,88-89-1,OXNIZHLAWKMVMX-UHFFFAOYSA-N,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C6H3N3O7/c10-6-4(8(13)14)1-3(7(11)12)2-5(6)9(15)16/h1-2,10H
",DTXCID905909
243973-20-8,CASRN,DTXSID8034823,Pinoxaden,243973-20-8,MGOHCFMYLBAPRN-UHFFFAOYSA-N,CCC1=CC(C)=CC(CC)=C1C1=C(OC(=O)C(C)(C)C)N2CCOCCN2C1=O,"InChI=1S/C23H32N2O4/c1-7-16-13-15(3)14-17(8-2)18(16)19-20(26)24-9-11-28-12-10-25(24)21(19)29-22(27)23(4,5)6/h13-14H,7-12H2,1-6H3
",DTXCID6014823
110-85-0,CASRN,DTXSID1021164,Piperazine,110-85-0,GLUUGHFHXGJENI-UHFFFAOYSA-N,C1CNCCN1,"InChI=1S/C4H10N2/c1-2-6-4-3-5-1/h5-6H,1-4H2
",DTXCID701164
142-64-3,CASRN,DTXSID4047096,Piperazine dihydrochloride,142-64-3,CVVIJWRCGSYCMB-UHFFFAOYSA-N,Cl.Cl.C1CNCCN1,"InChI=1S/C4H10N2.2ClH/c1-2-6-4-3-5-1;;/h5-6H,1-4H2;2*1H
",DTXCID2027096
6094-40-2,CASRN,DTXSID601096371,"Piperazine, hydrochloride (1:?)",6094-40-2,N/A,N/A,N/A,N/A
51-03-6,CASRN,DTXSID1021166,Piperonyl butoxide,51-03-6,FIPWRIJSWJWJAI-UHFFFAOYSA-N,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,"InChI=1S/C19H30O5/c1-3-5-7-20-8-9-21-10-11-22-14-17-13-19-18(23-15-24-19)12-16(17)6-4-2/h12-13H,3-11,14-15H2,1-2H3
",DTXCID501166
23103-98-2,CASRN,DTXSID1032569,Pirimicarb,23103-98-2,YFGYUFNIOHWBOB-UHFFFAOYSA-N,CN(C)C(=O)OC1=C(C)C(C)=NC(=N1)N(C)C,"InChI=1S/C11H18N4O2/c1-7-8(2)12-10(14(3)4)13-9(7)17-11(16)15(5)6/h1-6H3
",DTXCID9012569
29232-93-7,CASRN,DTXSID0024266,Pirimiphos-methyl,29232-93-7,QHOQHJPRIBSPCY-UHFFFAOYSA-N,CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3
",DTXCID004266
04-06-7440,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9016-45-9,CASRN,DTXSID1027718,Nonylphenoxypolyethoxyethanol,9016-45-9,N/A,"[H]OCCO*.CCCCCCCCCC1=CC=CC=C1 |c:16,18,t:14,lp:1:2,4:2,m:5:19.20.18,Sg:n:1,2,3::ht|",N/A,DTXCID601326821
9036-19-5,CASRN,DTXSID2042309,Polyethylene glycol octylphenyl ether,9036-19-5,N/A,N/A,N/A,N/A
9002-93-1,CASRN,DTXSID8034085,Triton X 100,9002-93-1,N/A,"CC(C)(C)CC(C)(C)C1=CC=C(OCCO)C=C1 |c:16,t:8,10,lp:12:2,15:2,Sg:n:12,13,14::ht|","InChI=1S/C16H26O2/c1-15(2,3)12-16(4,5)13-6-8-14(9-7-13)18-11-10-17/h6-9,17H,10-12H2,1-5H3
",DTXCID901325284
176429-22-4,CASRN,DTXSID501080343,"Formaldehyde, polymer with 2-(ethylphenylamino)ethanol and N,N′-(oxydi-2,1-ethanediyl)bis[N-ethylbenzenamine], reaction products with 2-[ethyl(3-methylphenyl)amino]ethanol, oxidized, acetates (salts)",176429-22-4,N/A,N/A,N/A,N/A
176429-27-9,CASRN,DTXSID701080187,"Formaldehyde, polymer with 2-(ethylphenylamino)ethanol and N,N′-(oxydi-2,1-ethanediyl)bis[N-ethylbenzenamine], reaction products with 2-(ethylphenylamino)ethanol, oxidized, acetates (salts)",176429-27-9,N/A,N/A,N/A,N/A
32289-58-0,CASRN,DTXSID2035726,Polihexanide,32289-58-0,N/A,N/A,N/A,N/A
25068-38-6,CASRN,DTXSID0050479,Bisphenol A/ Epichlorohydrin resin,25068-38-6,N/A,N/A,N/A,N/A
07-09-7440,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66603-10-9,CASRN,DTXSID70892934,1-​Cyclohexyl-​2-​hydroxy-​diazene 1-​oxide potassium,66603-10-9,VASVILJSVZKTIN-UHFFFAOYSA-N,[K+].ON=[N+]([O-])C1CCCCC1,"InChI=1S/C6H12N2O2.K/c9-7-8(10)6-4-2-1-3-5-6;/h6,9H,1-5H2;/q;+1
",DTXCID801284978
143-18-0,CASRN,DTXSID0025949,Potassium oleate,143-18-0,MLICVSDCCDDWMD-KVVVOXFISA-M,[K+].CCCCCCCC\C=C/CCCCCCCC([O-])=O,"InChI=1S/C18H34O2.K/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;/h9-10H,2-8,11-17H2,1H3,(H,19,20);/q;+1/p-1/b10-9-;
",DTXCID105949
184637-62-5,CASRN,DTXSID501338463,"Potassium 2,5-dichlorobenzoate",184637-62-5,ZFTJHOCQKUMVNQ-UHFFFAOYSA-M,[K+].[O-]C(=O)C1=C(Cl)C=CC(Cl)=C1,"InChI=1S/C7H4Cl2O2.K/c8-4-1-2-6(9)5(3-4)7(10)11;/h1-3H,(H,10,11);/q;+1/p-1
",DTXCID301768535
113963-87-4,CASRN,DTXSID601337432,"(2R)-2-(2,4-Dichlorophenoxy)propanoic acid potassium salt (1:1)",113963-87-4,SIVJKMBJGCUUNS-NUBCRITNSA-M,[K+].C[C@@H](OC1=C(Cl)C=C(Cl)C=C1)C([O-])=O,"InChI=1S/C9H8Cl2O3.K/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11;/h2-5H,1H3,(H,12,13);/q;+1/p-1/t5-;/m1./s1
",DTXCID501767814
138666-92-9,CASRN,DTXSID001335169,2-Chloro-3-(phenylmethoxy)propanoic acid potassium salt (1:1),138666-92-9,XABKQUVFKKGLSX-UHFFFAOYNA-M,[K+].[O-]C(=O)C(Cl)COCC1=CC=CC=C1,"InChI=1/C10H11ClO3.K/c11-9(10(12)13)7-14-6-8-4-2-1-3-5-8;/h1-5,9H,6-7H2,(H,12,13);/q;+1/p-1
",DTXCID901764886
96566-70-0,CASRN,DTXSID20635434,Potassium 2-hydroxy-9H-carbazole-1-carboxylate,96566-70-0,KGYBGLDQFAKVQI-UHFFFAOYSA-M,[K+].OC1=C(C([O-])=O)C2=C(C=C1)C1=CC=CC=C1N2,"InChI=1S/C13H9NO3.K/c15-10-6-5-8-7-3-1-2-4-9(7)14-12(8)11(10)13(16)17;/h1-6,14-15H,(H,16,17);/q;+1/p-1
",DTXCID30586185
10007-85-9,CASRN,DTXSID8034370,"2-Methoxy-3,6-dichlorobenzoic acid potassium salt",10007-85-9,RVJMEWSAFHIEJX-UHFFFAOYSA-M,[K+].COC1=C(C([O-])=O)C(Cl)=CC=C1Cl,"InChI=1S/C8H6Cl2O3.K/c1-13-7-5(10)3-2-4(9)6(7)8(11)12;/h2-3H,1H3,(H,11,12);/q;+1/p-1
",DTXCID6014370
7784-41-0,CASRN,DTXSID9041100,Potassium arsenate,7784-41-0,GVPLVOGUVQAPNJ-UHFFFAOYSA-M,[K+].O[As](O)([O-])=O,"InChI=1S/AsH3O4.K/c2-1(3,4)5;/h(H3,2,3,4,5);/q;+1/p-1
",DTXCID7021100
10124-50-2,CASRN,DTXSID5057919,Potassium arsenite (1:x),10124-50-2,N/A,N/A,N/A,N/A
09-04-3811,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
