INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,SMILES,INCHI_STRING,DTXCID
191680-81-6,CASRN,DTXSID10107312,"1,3-Propanediamine, N1,N1'-1,2-ethanediylbis-, reaction products with cyclohexane and peroxidized N-butyl-2,2,6,6-tetramethyl-4-piperidinamine-2,4,6-trichloro-1,3,5-triazine reaction products",191680-81-6,N/A,N/A,N/A,N/A
27870-92-4,CASRN,DTXSID301015764,"1H-​Thioxantheno[2,​1,​9-​def]​isoquinoline-​1,​3(2H)​-​dione, 2-​octadecyl-",27870-92-4,N/A,N/A,N/A,N/A
1338-39-2,CASRN,DTXSID6027395,Sorbitan monododecanoate,1338-39-2,N/A,N/A,N/A,N/A
95912-86-0,CASRN,DTXSID801018337,"Fatty acids, C8-​10, C12-​18-​alkyl esters",95912-86-0,N/A,N/A,N/A,N/A
28783-41-7,CASRN,DTXSID40951426,"4,5,6,7-Tetrahydrothieno[3,2-c]pyridine--hydrogen chloride (1/1)",28783-41-7,QMXCTKPNQFJZGK-UHFFFAOYSA-N,Cl.C1CC2=C(CN1)C=CS2,"InChI=1S/C7H9NS.ClH/c1-3-8-5-6-2-4-9-7(1)6;/h2,4,8H,1,3,5H2;1H
",DTXCID801379545
125-12-2,CASRN,DTXSID7042061,Isobornyl acetate,125-12-2,KGEKLUUHTZCSIP-JBLDHEPKSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,"InChI=1/C12H20O2/c1-8(13)14-10-7-9-5-6-12(10,4)11(9,2)3/h9-10H,5-7H2,1-4H3/t9-,10-,12+/s2
",DTXCID501011801
68477-87-2,CASRN,DTXSID5028580,"Gases, petroleum, deisobutanizer tower overheads",68477-87-2,N/A,N/A,N/A,N/A
123944-63-8,CASRN,DTXSID801019616,"1,4-Bis[[3-[2-(2-hydroxyethoxy)ethoxy]propyl]amino]-9,10-anthracenedione",123944-63-8,FRFQXYOWMSJIJR-UHFFFAOYSA-N,OCCOCCOCCCNC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NCCCOCCOCCO)C=C1,"InChI=1S/C28H38N2O8/c31-11-15-37-19-17-35-13-3-9-29-23-7-8-24(30-10-4-14-36-18-20-38-16-12-32)26-25(23)27(33)21-5-1-2-6-22(21)28(26)34/h1-2,5-8,29-32H,3-4,9-20H2
",DTXCID301477562
112-50-5,CASRN,DTXSID3024368,2-[2-(2-Ethoxyethoxy)ethoxy]ethanol,112-50-5,WFSMVVDJSNMRAR-UHFFFAOYSA-N,CCOCCOCCOCCO,"InChI=1S/C8H18O4/c1-2-10-5-6-12-8-7-11-4-3-9/h9H,2-8H2,1H3
",DTXCID004368
99-51-4,CASRN,DTXSID2025133,"1,2-Dimethyl-4-nitrobenzene",99-51-4,HFZKOYWDLDYELC-UHFFFAOYSA-N,CC1=CC=C(C=C1C)[N+]([O-])=O,"InChI=1S/C8H9NO2/c1-6-3-4-8(9(10)11)5-7(6)2/h3-5H,1-2H3
",DTXCID805133
92045-14-2,CASRN,DTXSID101027315,"Fuel oil, heavy, high-sulfur",92045-14-2,N/A,N/A,N/A,N/A
68134-22-5,CASRN,DTXSID50867488,"Butanamide, N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-oxo-2-[2-[2-(trifluoromethyl)phenyl]diazenyl]-",68134-22-5,VBNVBMNKUIJLPP-UHFFFAOYSA-N,CC(=O)C(N=NC1=CC=CC=C1C(F)(F)F)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,"InChI=1/C18H14F3N5O3/c1-9(27)15(26-25-12-5-3-2-4-11(12)18(19,20)21)16(28)22-10-6-7-13-14(8-10)24-17(29)23-13/h2-8,15H,1H3,(H,22,28)(H2,23,24,29)
",DTXCID80815674
1332-07-6,CASRN,DTXSID6091554,Zinc borate,1332-07-6,BIKXLKXABVUSMH-UHFFFAOYSA-N,[Zn++].[Zn++].[Zn++].[O-]B([O-])[O-].[O-]B([O-])[O-],"InChI=1S/2BO3.3Zn/c2*2-1(3)4;;;/q2*-3;3*+2
",DTXCID4065238
548-61-8,CASRN,DTXSID10203282,"Benzeneamine, 4,4',4''-methylidynetris- (9CI)",548-61-8,ADUMIBSPEHFSLA-UHFFFAOYSA-N,NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)C1=CC=C(N)C=C1,"InChI=1S/C19H19N3/c20-16-7-1-13(2-8-16)19(14-3-9-17(21)10-4-14)15-5-11-18(22)12-6-15/h1-12,19H,20-22H2
",DTXCID10125773
27253-26-5,CASRN,DTXSID401031086,"Diisotridecyl 1,2-benzenedicarboxylate",27253-26-5,N/A,N/A,N/A,N/A
04-10-2781,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67701-06-8,CASRN,DTXSID7028308,"Fatty acids, C14-18 and C16-18-unsatd.",67701-06-8,N/A,N/A,N/A,N/A
97862-72-1,CASRN,DTXSID001036672,C10-30 cholesterol/lanosterol esters,97862-72-1,N/A,N/A,N/A,N/A
68391-08-2,CASRN,DTXSID70883049,"Alcohols, C8-14, .gamma.-.omega.-perfluoro-",68391-08-2,N/A,"OCCC(F)(F)F |lp:0:2,4:3,5:3,6:3,Sg:n:6,4,3:6-12:ht|","InChI=1S/C3H5F3O/c4-3(5,6)1-2-7/h7H,1-2H2
",DTXCID401765277
108-78-1,CASRN,DTXSID6020802,Melamine,108-78-1,JDSHMPZPIAZGSV-UHFFFAOYSA-N,NC1=NC(N)=NC(N)=N1,"InChI=1S/C3H6N6/c4-1-7-2(5)9-3(6)8-1/h(H6,4,5,6,7,8,9)
",DTXCID40802
79-74-3,CASRN,DTXSID5044992,"2,5-Bis(2-methylbutan-2-yl)benzene-1,4-diol",79-74-3,CZNRFEXEPBITDS-UHFFFAOYSA-N,CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC,"InChI=1S/C16H26O2/c1-7-15(3,4)11-9-14(18)12(10-13(11)17)16(5,6)8-2/h9-10,17-18H,7-8H2,1-6H3
",DTXCID3024992
72361-35-4,CASRN,DTXSID5072569,"1,2,4-Benzenetricarboxylic acid, triisotridecyl ester",72361-35-4,IGQFKXMQIMEIJV-UHFFFAOYSA-N,CC(C)CCCCCCCCCCOC(=O)C1=CC(C(=O)OCCCCCCCCCCC(C)C)=C(C=C1)C(=O)OCCCCCCCCCCC(C)C,"InChI=1S/C48H84O6/c1-40(2)31-25-19-13-7-10-16-22-28-36-52-46(49)43-34-35-44(47(50)53-37-29-23-17-11-8-14-20-26-32-41(3)4)45(39-43)48(51)54-38-30-24-18-12-9-15-21-27-33-42(5)6/h34-35,39-42H,7-33,36-38H2,1-6H3
",DTXCID7047300
1742-95-6,CASRN,DTXSID6061941,"4-Aminonaphthalene-1,8-dicarboximide",1742-95-6,SSMIFVHARFVINF-UHFFFAOYSA-N,NC1=CC=C2C(=O)NC(=O)C3=C2C1=CC=C3,"InChI=1S/C12H8N2O2/c13-9-5-4-8-10-6(9)2-1-3-7(10)11(15)14-12(8)16/h1-5H,13H2,(H,14,15,16)
",DTXCID3035559
68955-98-6,CASRN,DTXSID7028930,"Fatty acids, C16-18 and C18-unsatd., branched and linear",68955-98-6,N/A,N/A,N/A,N/A
98-95-3,CASRN,DTXSID3020964,Nitrobenzene,98-95-3,LQNUZADURLCDLV-UHFFFAOYSA-N,[O-][N+](=O)C1=CC=CC=C1,"InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H
",DTXCID30964
100-21-0,CASRN,DTXSID6026080,Terephthalic acid,100-21-0,KKEYFWRCBNTPAC-UHFFFAOYSA-N,OC(=O)C1=CC=C(C=C1)C(O)=O,"InChI=1S/C8H6O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h1-4H,(H,9,10)(H,11,12)
",DTXCID006080
129757-67-1,CASRN,DTXSID00892189,"Decanedioic acid, bis(2,2,6,6-tetramethyl-4-piperidinyl) ester, reaction products with tert-Bu hydroperoxide and octane",129757-67-1,N/A,N/A,N/A,N/A
71701-14-9,CASRN,DTXSID801015171,"Bis(3-((1-(3-chlorophenyl)-4,5-dihydro-3-methyl-5-(oxo-kappaO)-1H-pyrazol-4-yl)azo-kappaN1)-4-(hydroxy-kappaO)-N-methylbenzenesulfonamidato(2-))-cobaltate(1-) sodium (1:1)",71701-14-9,SLOPLFNWGFCBMU-XJQIYIKESA-L,[Na+].[Co+3].CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC(Cl)=CC=C1.CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC(Cl)=CC=C1,"InChI=1S/2C17H15ClN5O4S.Co.Na/c2*1-10-16(17(25)23(22-10)12-5-3-4-11(18)8-12)21-20-14-9-13(6-7-15(14)24)28(26,27)19-2;;/h2*3-9,19,24H,1-2H3;;/q2*-1;+3;+1/p-2/b2*21-20+;;
",DTXCID801473539
121-43-7,CASRN,DTXSID0037738,Trimethyl borate,121-43-7,WRECIMRULFAWHA-UHFFFAOYSA-N,COB(OC)OC,"InChI=1S/C3H9BO3/c1-5-4(6-2)7-3/h1-3H3
",DTXCID8017738
99-63-8,CASRN,DTXSID3026641,"1,3-Benzenedicarbonyl dichloride",99-63-8,FDQSRULYDNDXQB-UHFFFAOYSA-N,ClC(=O)C1=CC(=CC=C1)C(Cl)=O,"InChI=1S/C8H4Cl2O2/c9-7(11)5-2-1-3-6(4-5)8(10)12/h1-4H
",DTXCID406641
16251-77-7,CASRN,DTXSID4047098,3-Phenylbutyraldehyde,16251-77-7,MYHGOWDLVRDUFA-UHFFFAOYSA-N,CC(CC=O)C1=CC=CC=C1,"InChI=1/C10H12O/c1-9(7-8-11)10-5-3-2-4-6-10/h2-6,8-9H,7H2,1H3
",DTXCID2027098
2840-28-0,CASRN,DTXSID8044414,3-Amino-4-chlorobenzoic acid,2840-28-0,DMGFVJVLVZOSOE-UHFFFAOYSA-N,NC1=C(Cl)C=CC(=C1)C(O)=O,"InChI=1S/C7H6ClNO2/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3H,9H2,(H,10,11)
",DTXCID6024414
69029-52-3,CASRN,DTXSID00102957,"Lead, dross",69029-52-3,N/A,N/A,N/A,N/A
102110-59-8,CASRN,DTXSID401067706,"Slags, elec. furnace smelting, iron silicate",102110-59-8,N/A,N/A,N/A,N/A
949109-75-5,CASRN,DTXSID901031481,Phytosterols,949109-75-5,N/A,N/A,N/A,N/A
79-07-2,CASRN,DTXSID9041570,Chloroacetamide,79-07-2,VXIVSQZSERGHQP-UHFFFAOYSA-N,NC(=O)CCl,"InChI=1S/C2H4ClNO/c3-1-2(4)5/h1H2,(H2,4,5)
",DTXCID7021570
28472-97-1,CASRN,DTXSID9027942,Diisodecyl azelaate,28472-97-1,N/A,N/A,N/A,N/A
143-07-7,CASRN,DTXSID5021590,Dodecanoic acid,143-07-7,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)
",DTXCID801590
68425-17-2,CASRN,DTXSID1028495,"Syrups, hydrolyzed starch, hydrogenated",68425-17-2,N/A,N/A,N/A,N/A
5850-86-2,CASRN,DTXSID2041709,"C.I. Acid Orange 8, monosodium salt",5850-86-2,WPWNIQBSYQVEKJ-UHFFFAOYSA-M,[Na+].CC1=C(C=CC(=C1)S([O-])(=O)=O)N=NC1=C(O)C=CC2=CC=CC=C12,"InChI=1S/C17H14N2O4S.Na/c1-11-10-13(24(21,22)23)7-8-15(11)18-19-17-14-5-3-2-4-12(14)6-9-16(17)20;/h2-10,20H,1H3,(H,21,22,23);/q;+1/p-1
",DTXCID301765305
57158-29-9,CASRN,DTXSID70890894,Aluminum zirconium chloride hydroxide,57158-29-9,ZYYRAHJUNAIHTP-UHFFFAOYSA-A,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Zr+4].[Zr+4],"InChI=1S/2Al.7ClH.7H2O.2Zr/h;;7*1H;7*1H2;;/q2*+3;;;;;;;;;;;;;;;2*+4/p-14
",DTXCID901031300
13752-51-7,CASRN,DTXSID5021095,4-((Morpholinothio)thioxomethyl)morpholine,13752-51-7,HOEFWOBLOGZQIQ-UHFFFAOYSA-N,S=C(SN1CCOCC1)N1CCOCC1,"InChI=1S/C9H16N2O2S2/c14-9(10-1-5-12-6-2-10)15-11-3-7-13-8-4-11/h1-8H2
",DTXCID801095
65684-27-7,CASRN,DTXSID401062920,Glyceryl monoundecylenate,65684-27-7,N/A,N/A,N/A,N/A
52605-52-4,CASRN,DTXSID9057761,1-(3-Chlorophenyl)-4-(3-chloropropyl)piperazine hydrochloride,52605-52-4,JVLRNANYLVRULL-UHFFFAOYSA-N,Cl.ClCCCN1CCN(CC1)C1=CC(Cl)=CC=C1,"InChI=1S/C13H18Cl2N2.ClH/c14-5-2-6-16-7-9-17(10-8-16)13-4-1-3-12(15)11-13;/h1,3-4,11H,2,5-10H2;1H
",DTXCID0031550
65113-95-3,CASRN,DTXSID60867116,"3-Penten-2-one, 3-methyl-5-(2,2,3-trimethyl-3-cyclopenten-1-yl)-",65113-95-3,QQUWZMIGSXXJFV-UHFFFAOYSA-N,CC(=O)C(C)=CCC1CC=C(C)C1(C)C,"InChI=1/C14H22O/c1-10(12(3)15)6-8-13-9-7-11(2)14(13,4)5/h6-7,13H,8-9H2,1-5H3
",DTXCID10815324
141-17-3,CASRN,DTXSID3027085,Bis[2-(2-butoxyethoxy)ethyl] adipate,141-17-3,SCABKEBYDRTODC-UHFFFAOYSA-N,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,"InChI=1S/C22H42O8/c1-3-5-11-25-13-15-27-17-19-29-21(23)9-7-8-10-22(24)30-20-18-28-16-14-26-12-6-4-2/h3-20H2,1-2H3
",DTXCID107085
27344-06-5,CASRN,DTXSID60889696,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[[4-[(3-amino-3-oxopropyl)(2-hydroxyethyl)amino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino]-, sodium salt (1:2)",27344-06-5,KXZDXBWYWMOFCR-UHFFFAOYSA-L,[Na+].[Na+].NC(=O)CCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCC(N)=O)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1,"InChI=1S/C42H46N14O10S2.2Na/c43-35(59)17-19-55(21-23-57)41-51-37(45-29-7-3-1-4-8-29)49-39(53-41)47-31-15-13-27(33(25-31)67(61,62)63)11-12-28-14-16-32(26-34(28)68(64,65)66)48-40-50-38(46-30-9-5-2-6-10-30)52-42(54-40)56(22-24-58)20-18-36(44)60;;/h1-16,25-26,57-58H,17-24H2,(H2,43,59)(H2,44,60)(H,61,62,63)(H,64,65,66)(H2,45,47,49,51,53)(H2,46,48,50,52,54);;/q;2*+1/p-2
",DTXCID401028948
7429-90-5,CASRN,DTXSID3040273,Aluminum,7429-90-5,XAGFODPZIPBFFR-UHFFFAOYSA-N,[Al],"InChI=1S/Al
",DTXCID50875760
80-54-6,CASRN,DTXSID9026500,2-(4-Tert-Butylbenzyl)propionaldehyde,80-54-6,SDQFDHOLCGWZPU-UHFFFAOYSA-N,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,"InChI=1/C14H20O/c1-11(10-15)9-12-5-7-13(8-6-12)14(2,3)4/h5-8,10-11H,9H2,1-4H3
",DTXCID606500
123-30-8,CASRN,DTXSID3024499,4-Aminophenol,123-30-8,PLIKAWJENQZMHA-UHFFFAOYSA-N,NC1=CC=C(O)C=C1,"InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2
",DTXCID504499
133-14-2,CASRN,DTXSID4044539,"Bis(2,4-dichlorophenyl)peroxyanhydride",133-14-2,WRXCBRHBHGNNQA-UHFFFAOYSA-N,ClC1=CC(Cl)=C(C=C1)C(=O)OOC(=O)C1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C14H6Cl4O4/c15-7-1-3-9(11(17)5-7)13(19)21-22-14(20)10-4-2-8(16)6-12(10)18/h1-6H
",DTXCID2024539
31566-31-1,CASRN,DTXSID7027968,Glyceryl monostearate,31566-31-1,N/A,N/A,N/A,N/A
1472633-72-9,CASRN,DTXSID401183479,"1,2,3-Propanetriol 2,2′,2′′-triester with boric acid (H3BO3)",1472633-72-9,WWNXZGLIVBDXMQ-UHFFFAOYSA-N,OCC(CO)OB(OC(CO)CO)OC(CO)CO,"InChI=1S/C9H21BO9/c11-1-7(2-12)17-10(18-8(3-13)4-14)19-9(5-15)6-16/h7-9,11-16H,1-6H2
",DTXCID701614817
67762-52-1,CASRN,DTXSID4028333,"Carboxylic acids, C5-9, hexaesters with dipentaerythritol",67762-52-1,N/A,N/A,N/A,N/A
92-69-3,CASRN,DTXSID7021152,4-Phenylphenol,92-69-3,YXVFYQXJAXKLAK-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1=CC=CC=C1,"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H
",DTXCID601152
131860-97-4,CASRN,DTXSID80694880,Methyl 2-{2-[(6-chloropyrimidin-4-yl)oxy]phenyl}-3-methoxyprop-2-enoate,131860-97-4,YRYZZSRRDCTETP-UHFFFAOYSA-N,COC=C(C(=O)OC)C1=CC=CC=C1OC1=CC(Cl)=NC=N1,"InChI=1S/C15H13ClN2O4/c1-20-8-11(15(19)21-2)10-5-3-4-6-12(10)22-14-7-13(16)17-9-18-14/h3-9H,1-2H3
",DTXCID70645629
752225-55-1,CASRN,DTXSID501072524,"Soybean oil, epoxidized, hydrolyzed, reaction products with methanol",752225-55-1,N/A,N/A,N/A,N/A
1325-54-8,CASRN,DTXSID601009776,C.I. Direct Orange 39,1325-54-8,N/A,N/A,N/A,N/A
96690-38-9,CASRN,DTXSID901018330,"Fatty acids, C16-18, 2-octyldodecyl esters",96690-38-9,N/A,N/A,N/A,N/A
68475-50-3,CASRN,DTXSID8071562,"Aluminum, tris[5-amino-4-hydroxy-3-(phenylazo)-2,7-naphthalenedisulfonato(2-)]di-",68475-50-3,OVZVIWRHCWZKOH-UHFFFAOYSA-H,[Al+3].[Al+3].NC1=CC(=CC2=CC(=C(N=NC3=CC=CC=C3)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O.NC1=C2C(O)=C(N=NC3=CC=CC=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O.NC1=C2C(O)=C(N=NC3=CC=CC=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/3C16H13N3O7S2.2Al/c3*17-12-8-11(27(21,22)23)6-9-7-13(28(24,25)26)15(16(20)14(9)12)19-18-10-4-2-1-3-5-10;;/h3*1-8,20H,17H2,(H,21,22,23)(H,24,25,26);;/q;;;2*+3/p-6
",DTXCID9046023
93803-89-5,CASRN,DTXSID40917865,"2,2-Bis{[(7-methyloctanoyl)oxy]methyl}propane-1,3-diyl bis(7-methyloctanoate)",93803-89-5,PPKAGMLCLQWXJX-UHFFFAOYSA-N,CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,"InChI=1S/C41H76O8/c1-33(2)21-13-9-17-25-37(42)46-29-41(30-47-38(43)26-18-10-14-22-34(3)4,31-48-39(44)27-19-11-15-23-35(5)6)32-49-40(45)28-20-12-16-24-36(7)8/h33-36H,9-32H2,1-8H3
",DTXCID601346823
308065-15-8,CASRN,DTXSID201064449,"Fatty acids, C12-14, Me esters",308065-15-8,N/A,"CCC(=O)OC |lp:3:2,4:2,Sg:n:1:11-13:ht|","InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3
",DTXCID701765371
85586-40-9,CASRN,DTXSID001013490,"2,7-Naphthalenedisulfonic acid, 5-(benzoylamino)-4-hydroxy-3-[2-[1-sulfo-6-[[2-(sulfooxy)ethyl]sulfonyl]-2-naphthalenyl]diazenyl]-, sodium salt (1:?)",85586-40-9,N/A,N/A,N/A,N/A
2186-92-7,CASRN,DTXSID3062239,p-(Dimethoxymethyl)anisole,2186-92-7,NNHYAHOTXLASEA-UHFFFAOYSA-N,COC(OC)C1=CC=C(OC)C=C1,"InChI=1S/C10H14O3/c1-11-9-6-4-8(5-7-9)10(12-2)13-3/h4-7,10H,1-3H3
",DTXCID9036565
61788-49-6,CASRN,DTXSID401009932,Lanolin alcohol acetate,61788-49-6,N/A,N/A,N/A,N/A
42739-64-0,CASRN,DTXSID60894705,"Copper, [2-[(29H,31H-phthalocyanin-C-yl-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32)methyl]-1H-isoindole-1,3(2H)-dionato(2-)]-",42739-64-0,N/A,N/A,N/A,N/A
2687-94-7,CASRN,DTXSID4036435,1-Octyl-2-pyrrolidone,2687-94-7,WPPOGHDFAVQKLN-UHFFFAOYSA-N,CCCCCCCCN1CCCC1=O,"InChI=1S/C12H23NO/c1-2-3-4-5-6-7-10-13-11-8-9-12(13)14/h2-11H2,1H3
",DTXCID2016435
108-03-2,CASRN,DTXSID1020980,1-Nitropropane,108-03-2,JSZOAYXJRCEYSX-UHFFFAOYSA-N,CCC[N+]([O-])=O,"InChI=1S/C3H7NO2/c1-2-3-4(5)6/h2-3H2,1H3
",DTXCID50980
29806-73-3,CASRN,DTXSID3027958,2-Ethylhexyl hexadecanoate,29806-73-3,SFAAOBGYWOUHLU-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,"InChI=1/C24H48O2/c1-4-7-9-10-11-12-13-14-15-16-17-18-19-21-24(25)26-22-23(6-3)20-8-5-2/h23H,4-22H2,1-3H3
",DTXCID207958
28553-12-0,CASRN,DTXSID4022521,Diisononyl phthalate,28553-12-0,N/A,"C*.C*.CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC |c:15,17,t:13,lp:12:2,14:2,22:2,23:2,m:1:24.25.26.27.28.29.30,3:5.6.7.8.9.10.11|",N/A,DTXCID001323279
66455-29-6,CASRN,DTXSID1046978,"N-(Alkyl C10-C16)-N,N-dimethylglycine betaine",66455-29-6,N/A,N/A,N/A,N/A
68608-82-2,CASRN,DTXSID8028767,"Benzene, ethylenated, by-products from",68608-82-2,N/A,N/A,N/A,N/A
84012-44-2,CASRN,DTXSID101042824,WHEAT EXTRACT,84012-44-2,N/A,N/A,N/A,N/A
976-56-7,CASRN,DTXSID7061356,"Diethyl ((3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)methyl)phosphonate",976-56-7,GJDRKHHGPHLVNI-UHFFFAOYSA-N,CCOP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)OCC,"InChI=1S/C19H33O4P/c1-9-22-24(21,23-10-2)13-14-11-15(18(3,4)5)17(20)16(12-14)19(6,7)8/h11-12,20H,9-10,13H2,1-8H3
",DTXCID4049036
88-75-5,CASRN,DTXSID1021790,2-Nitrophenol,88-75-5,IQUPABOKLQSFBK-UHFFFAOYSA-N,OC1=C(C=CC=C1)[N+]([O-])=O,"InChI=1S/C6H5NO3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H
",DTXCID201790
68002-70-0,CASRN,DTXSID3042001,"Glycerides, C16-22",68002-70-0,N/A,N/A,N/A,N/A
7695-91-2,CASRN,DTXSID20859032,Acetic acid alpha-tocopherol,7695-91-2,ZAKOWWREFLAJOT-UHFFFAOYSA-N,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C,"InChI=1/C31H52O3/c1-21(2)13-10-14-22(3)15-11-16-23(4)17-12-19-31(9)20-18-28-26(7)29(33-27(8)32)24(5)25(6)30(28)34-31/h21-23H,10-20H2,1-9H3
",DTXCID00209112
67701-12-6,CASRN,DTXSID1028314,"Fatty acids, C14-18 and C16-18-unsatd., zinc salts",67701-12-6,N/A,N/A,N/A,N/A
91052-16-3,CASRN,DTXSID60873898,"Glycerides, C16-​18 and C18-​unsatd. mono- and di-​, citrates",91052-16-3,N/A,N/A,N/A,N/A
2495-27-4,CASRN,DTXSID5027485,"2-Propenoic acid, 2-methyl-, hexadecyl ester",2495-27-4,ZNAOFAIBVOMLPV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(=O)C(C)=C,"InChI=1S/C20H38O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22-20(21)19(2)3/h2,4-18H2,1,3H3
",DTXCID907485
439685-79-7,CASRN,DTXSID10196004,Hydroxypropyl tetrahydropyrantriol,439685-79-7,KOGFZZYPPGQZFZ-QVAPDBTGSA-N,CC(O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C8H16O5/c1-4(9)2-6-8(12)7(11)5(10)3-13-6/h4-12H,2-3H2,1H3/t4?,5-,6+,7+,8+/m1/s1
",DTXCID80118495
21645-51-2,CASRN,DTXSID2036405,Aluminum hydroxide,21645-51-2,WNROFYMDJYEPJX-UHFFFAOYSA-K,[OH-].[OH-].[OH-].[Al+3],"InChI=1S/Al.3H2O/h;3*1H2/q+3;;;/p-3
",DTXCID0016405
84988-79-4,CASRN,DTXSID60105242,"Fatty acids, C16-18 and C18-unsatd., iso-Bu esters",84988-79-4,N/A,N/A,N/A,N/A
42872-30-0,CASRN,DTXSID20962752,2-(3-Benzoylphenyl)propanenitrile,42872-30-0,RGYOCHMZSLUCNP-UHFFFAOYSA-N,CC(C#N)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,"InChI=1/C16H13NO/c1-12(11-17)14-8-5-9-15(10-14)16(18)13-6-3-2-4-7-13/h2-10,12H,1H3
",DTXCID101390544
90-02-8,CASRN,DTXSID1021792,Salicylaldehyde,90-02-8,SMQUZDBALVYZAC-UHFFFAOYSA-N,OC1=CC=CC=C1C=O,"InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H
",DTXCID001792
149-44-0,CASRN,DTXSID7027120,Sodium hydroxymethanesulfinate,149-44-0,XWGJFPHUCFXLBL-UHFFFAOYSA-M,[Na+].OCS([O-])=O,"InChI=1S/CH4O3S.Na/c2-1-5(3)4;/h2H,1H2,(H,3,4);/q;+1/p-1
",DTXCID507120
345-92-6,CASRN,DTXSID30188062,"4,4'-Difluorobenzophenone",345-92-6,LSQARZALBDFYQZ-UHFFFAOYSA-N,FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1,"InChI=1S/C13H8F2O/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8H
",DTXCID60110553
3332-27-2,CASRN,DTXSID2029660,"N,N-Dimethyl-1-tetradecanamine N-oxide",3332-27-2,ONHFWHCMZAJCFB-UHFFFAOYSA-N,CCCCCCCCCCCCCC[N+](C)(C)[O-],"InChI=1S/C16H35NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17(2,3)18/h4-16H2,1-3H3
",DTXCID909660
693-21-0,CASRN,DTXSID1024047,Diethylene glycol dinitrate,693-21-0,LYAGTVMJGHTIDH-UHFFFAOYSA-N,[O-][N+](=O)OCCOCCO[N+]([O-])=O,"InChI=1S/C4H8N2O7/c7-5(8)12-3-1-11-2-4-13-6(9)10/h1-4H2
",DTXCID404047
