INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
97-78-9,CASRN,DTXSID7042011,N-Dodecanoyl-N-methylglycine,CCCCCCCCCCCC(=O)N(C)CC(O)=O,97-78-9,BACYUWVYYTXETD-UHFFFAOYSA-N,"InChI=1S/C15H29NO3/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19/h3-13H2,1-2H3,(H,18,19)
",N-Dodecanoyl-N-methylglycine
13826-35-2,CASRN,DTXSID7027756,3-Phenoxybenzenemethanol,OCC1=CC=CC(OC2=CC=CC=C2)=C1,13826-35-2,KGANAERDZBAECK-UHFFFAOYSA-N,"InChI=1S/C13H12O2/c14-10-11-5-4-8-13(9-11)15-12-6-2-1-3-7-12/h1-9,14H,10H2
",(3-Phenoxyphenyl)methanol
68475-50-3,CASRN,DTXSID8071562,"Aluminum, tris[5-amino-4-hydroxy-3-(phenylazo)-2,7-naphthalenedisulfonato(2-)]di-",[Al+3].[Al+3].NC1=CC(=CC2=CC(=C(N=NC3=CC=CC=C3)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O.NC1=C2C(O)=C(N=NC3=CC=CC=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O.NC1=C2C(O)=C(N=NC3=CC=CC=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,68475-50-3,OVZVIWRHCWZKOH-UHFFFAOYSA-H,"InChI=1S/3C16H13N3O7S2.2Al/c3*17-12-8-11(27(21,22)23)6-9-7-13(28(24,25)26)15(16(20)14(9)12)19-18-10-4-2-1-3-5-10;;/h3*1-8,20H,17H2,(H,21,22,23)(H,24,25,26);;/q;;;2*+3/p-6
","Aluminium 5-amino-4-hydroxy-3-(phenyldiazenyl)naphthalene-2,7-disulfonate (2/3)"
93803-89-5,CASRN,DTXSID40917865,"2,2-Bis{[(7-methyloctanoyl)oxy]methyl}propane-1,3-diyl bis(7-methyloctanoate)",CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,93803-89-5,PPKAGMLCLQWXJX-UHFFFAOYSA-N,"InChI=1S/C41H76O8/c1-33(2)21-13-9-17-25-37(42)46-29-41(30-47-38(43)26-18-10-14-22-34(3)4,31-48-39(44)27-19-11-15-23-35(5)6)32-49-40(45)28-20-12-16-24-36(7)8/h33-36H,9-32H2,1-8H3
","2,2-Bis{[(7-methyloctanoyl)oxy]methyl}propane-1,3-diyl bis(7-methyloctanoate)"
308065-15-8,CASRN,DTXSID201064449,"Fatty acids, C12-14, Me esters","CCC(=O)OC |lp:3:2,4:2,Sg:n:1:11-13:ht|",308065-15-8,N/A,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3
",alpha-(Methoxycarbonyl)-omega-methylpolymethylene
939-97-9,CASRN,DTXSID6027343,4-tert-Butylbenzaldehyde,CC(C)(C)C1=CC=C(C=O)C=C1,939-97-9,OTXINXDGSUFPNU-UHFFFAOYSA-N,"InChI=1S/C11H14O/c1-11(2,3)10-6-4-9(8-12)5-7-10/h4-8H,1-3H3
",4-tert-Butylbenzaldehyde
104-50-7,CASRN,DTXSID1047609,4-Hydroxyoctanoic acid lactone,CCCCC1CCC(=O)O1,104-50-7,IPBFYZQJXZJBFQ-UHFFFAOYSA-N,"InChI=1/C8H14O2/c1-2-3-4-7-5-6-8(9)10-7/h7H,2-6H2,1H3
",5-Butyloxolan-2-one
56-84-8,CASRN,DTXSID7022621,L-Aspartic acid,N[C@@H](CC(O)=O)C(O)=O,56-84-8,CKLJMWTZIZZHCS-REOHCLBHSA-N,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1
",L-Aspartic acid
61788-49-6,CASRN,DTXSID401009932,Lanolin alcohol acetate,N/A,61788-49-6,N/A,N/A,N/A
42739-64-0,CASRN,DTXSID60894705,"Copper, [2-[(29H,31H-phthalocyanin-C-yl-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32)methyl]-1H-isoindole-1,3(2H)-dionato(2-)]-",N/A,42739-64-0,N/A,N/A,N/A
31643-49-9,CASRN,DTXSID4067642,"1,2-Benzenedicarbonitrile, 4-nitro-",[O-][N+](=O)C1=CC(C#N)=C(C=C1)C#N,31643-49-9,NTZMSBAAHBICLE-UHFFFAOYSA-N,"InChI=1S/C8H3N3O2/c9-4-6-1-2-8(11(12)13)3-7(6)5-10/h1-3H
","4-Nitrobenzene-1,2-dicarbonitrile"
51503-61-8,CASRN,DTXSID50965837,Ammonium hydrogen phosphite--water (2/1/1),[NH4+].[NH4+].O.OP([O-])[O-],51503-61-8,QRPQSXADXGIHAU-UHFFFAOYSA-P,"InChI=1S/2H3N.HO3P.H2O/c;;1-4(2)3;/h2*1H3;1H;1H2/q;;-2;/p+2
",Ammonium hydrogen phosphite--water (2/1/1)
120-00-3,CASRN,DTXSID8059504,"Benzamide, N-(4-amino-2,5-diethoxyphenyl)-",CCOC1=CC(NC(=O)C2=CC=CC=C2)=C(OCC)C=C1N,120-00-3,CNXZLZNEIYFZGU-UHFFFAOYSA-N,"InChI=1S/C17H20N2O3/c1-3-21-15-11-14(16(22-4-2)10-13(15)18)19-17(20)12-8-6-5-7-9-12/h5-11H,3-4,18H2,1-2H3,(H,19,20)
","N-(4-Amino-2,5-diethoxyphenyl)benzamide"
29806-73-3,CASRN,DTXSID3027958,2-Ethylhexyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,29806-73-3,SFAAOBGYWOUHLU-UHFFFAOYSA-N,"InChI=1/C24H48O2/c1-4-7-9-10-11-12-13-14-15-16-17-18-19-21-24(25)26-22-23(6-3)20-8-5-2/h23H,4-22H2,1-3H3
",2-Ethylhexyl hexadecanoate
74665-14-8,CASRN,DTXSID60104917,"Phenol, sulfonated",N/A,74665-14-8,N/A,N/A,N/A
84012-44-2,CASRN,DTXSID101042824,WHEAT EXTRACT,N/A,84012-44-2,N/A,N/A,N/A
106233-09-4,CASRN,DTXSID001041554,"POLY(OXY-1,2-ETHANEDIYL), ALPHA-HYDRO-OMEGA-HYDROXY-, MONO-C16-18-ALKYL ETHERS, PHOSPHATES",N/A,106233-09-4,N/A,N/A,N/A
85117-10-8,CASRN,DTXSID101036499,"Naphtha, thermal cracked, residues, naphthalene cut",N/A,85117-10-8,N/A,N/A,N/A
108-89-4,CASRN,DTXSID4021892,4-Methylpyridine,CC1=CC=NC=C1,108-89-4,FKNQCJSGGFJEIZ-UHFFFAOYSA-N,"InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3
",4-Methylpyridine
128-13-2,CASRN,DTXSID6023731,Ursodeoxycholic acid,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,128-13-2,RUDATBOHQWOJDD-UZVSRGJWSA-N,"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20+,22+,23+,24-/m1/s1
","3alpha,7beta-Dihydroxy-5beta-cholan-24-oic acid"
1951-97-9,CASRN,DTXSID201016688,"Piperazine, phosphate (1:x)",N/A,1951-97-9,N/A,N/A,N/A
7695-91-2,CASRN,DTXSID20859032,Acetic acid alpha-tocopherol,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C,7695-91-2,ZAKOWWREFLAJOT-UHFFFAOYSA-N,"InChI=1/C31H52O3/c1-21(2)13-10-14-22(3)15-11-16-23(4)17-12-19-31(9)20-18-28-26(7)29(33-27(8)32)24(5)25(6)30(28)34-31/h21-23H,10-20H2,1-9H3
","2,5,7,8-Tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-6-yl acetate"
91052-16-3,CASRN,DTXSID60873898,"Glycerides, C16-​18 and C18-​unsatd. mono- and di-​, citrates",N/A,91052-16-3,N/A,N/A,N/A
91-29-2,CASRN,DTXSID1059020,"Benzenesulfonic acid, 2-[(4-aminophenyl)amino]-5-nitro-",NC1=CC=C(NC2=C(C=C(C=C2)[N+]([O-])=O)S(O)(=O)=O)C=C1,91-29-2,GSITZZUEHIPPMH-UHFFFAOYSA-N,"InChI=1S/C12H11N3O5S/c13-8-1-3-9(4-2-8)14-11-6-5-10(15(16)17)7-12(11)21(18,19)20/h1-7,14H,13H2,(H,18,19,20)
",2-(4-Aminoanilino)-5-nitrobenzene-1-sulfonic acid
84988-79-4,CASRN,DTXSID60105242,"Fatty acids, C16-18 and C18-unsatd., iso-Bu esters",N/A,84988-79-4,N/A,N/A,N/A
42872-30-0,CASRN,DTXSID20962752,2-(3-Benzoylphenyl)propanenitrile,CC(C#N)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,42872-30-0,RGYOCHMZSLUCNP-UHFFFAOYSA-N,"InChI=1/C16H13NO/c1-12(11-17)14-8-5-9-15(10-14)16(18)13-6-3-2-4-7-13/h2-10,12H,1H3
",2-(3-Benzoylphenyl)propanenitrile
68399-68-8,CASRN,DTXSID401012882,"Phosphonic acid, P,P′-[iminobis(2,1-ethanediyliminomethylene)]bis-, N,N-bis(phosphonomethyl) deriv., sodium salt (1:x)",N/A,68399-68-8,N/A,N/A,N/A
345-92-6,CASRN,DTXSID30188062,"4,4'-Difluorobenzophenone",FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1,345-92-6,LSQARZALBDFYQZ-UHFFFAOYSA-N,"InChI=1S/C13H8F2O/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8H
",Bis(4-fluorophenyl)methanone
3332-27-2,CASRN,DTXSID2029660,"N,N-Dimethyl-1-tetradecanamine N-oxide",CCCCCCCCCCCCCC[N+](C)(C)[O-],3332-27-2,ONHFWHCMZAJCFB-UHFFFAOYSA-N,"InChI=1S/C16H35NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17(2,3)18/h4-16H2,1-3H3
","N,N-Dimethyltetradecan-1-amine N-oxide"
693-21-0,CASRN,DTXSID1024047,Diethylene glycol dinitrate,[O-][N+](=O)OCCOCCO[N+]([O-])=O,693-21-0,LYAGTVMJGHTIDH-UHFFFAOYSA-N,"InChI=1S/C4H8N2O7/c7-5(8)12-3-1-11-2-4-13-6(9)10/h1-4H2
","Oxydi(ethane-2,1-diyl) dinitrate"
110-42-9,CASRN,DTXSID4026842,Methyl decanoate,CCCCCCCCCC(=O)OC,110-42-9,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-11(12)13-2/h3-10H2,1-2H3
",Methyl decanoate
1314-96-1,CASRN,DTXSID70927179,Strontium sulfide,[S--].[Sr++],1314-96-1,ZEGFMFQPWDMMEP-UHFFFAOYSA-N,"InChI=1S/S.Sr/q-2;+2
",Strontium sulfide
93572-14-6,CASRN,DTXSID201018327,"Fatty acids, soya, 2-ethylhexyl esters",N/A,93572-14-6,N/A,N/A,N/A
1243654-79-6,CASRN,DTXSID001072050,"N2,N6-Bis[N-(1-oxododecyl)glutamyl]-L-lysine sodium salt (1:x)",N/A,1243654-79-6,N/A,N/A,N/A
16066-35-6,CASRN,DTXSID1044932,4-Isopropylbenzenesulfonic acid,CC(C)C1=CC=C(C=C1)S(O)(=O)=O,16066-35-6,CVLHGLWXLDOELD-UHFFFAOYSA-N,"InChI=1S/C9H12O3S/c1-7(2)8-3-5-9(6-4-8)13(10,11)12/h3-7H,1-2H3,(H,10,11,12)
",4-(Propan-2-yl)benzene-1-sulfonic acid
2044-56-6,CASRN,DTXSID6062125,Lithium dodecyl sulphate,[Li+].CCCCCCCCCCCCOS([O-])(=O)=O,2044-56-6,YFVGRULMIQXYNE-UHFFFAOYSA-M,"InChI=1S/C12H26O4S.Li/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15;/h2-12H2,1H3,(H,13,14,15);/q;+1/p-1
",Lithium dodecyl sulfate
26401-35-4,CASRN,DTXSID6067206,Diisotridecyl adipate,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,26401-35-4,WPUKZOKYKHYASK-UHFFFAOYSA-N,"InChI=1S/C32H62O4/c1-29(2)23-17-13-9-5-7-11-15-21-27-35-31(33)25-19-20-26-32(34)36-28-22-16-12-8-6-10-14-18-24-30(3)4/h29-30H,5-28H2,1-4H3
",Bis(11-methyldodecyl) hexanedioate
6117-80-2,CASRN,DTXSID301018106,"(2Z)-2-Butene-1,4-diol",OC\C=C/CO,6117-80-2,ORTVZLZNOYNASJ-UPHRSURJSA-N,"InChI=1S/C4H8O2/c5-3-1-2-4-6/h1-2,5-6H,3-4H2/b2-1-
","(2Z)-But-2-ene-1,4-diol"
103-26-4,CASRN,DTXSID6042151,Methyl cinnamate,COC(=O)C=CC1=CC=CC=C1,103-26-4,CCRCUPLGCSFEDV-UHFFFAOYSA-N,"InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3
",Methyl 3-phenylprop-2-enoate
68440-09-5,CASRN,DTXSID7098371,"Fatty acids, lanolin, esters with pentaerythritol",N/A,68440-09-5,N/A,N/A,N/A
576-26-1,CASRN,DTXSID9024063,"2,6-Dimethylphenol",CC1=CC=CC(C)=C1O,576-26-1,NXXYKOUNUYWIHA-UHFFFAOYSA-N,"InChI=1S/C8H10O/c1-6-4-3-5-7(2)8(6)9/h3-5,9H,1-2H3
","2,6-Dimethylphenol"
12012-35-0,CASRN,DTXSID2093954,Chromium carbide (Cr3C2),[Cr]#C[Cr]C#[Cr],12012-35-0,UFGZSIPAQKLCGR-UHFFFAOYSA-N,"InChI=1S/2C.3Cr
",N/A
09-11-3644,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102110-60-1,CASRN,DTXSID101070645,"Slimes and Sludges, battery scrap, antimony- and lead-rich",N/A,102110-60-1,N/A,N/A,N/A
299-27-4,CASRN,DTXSID7029617,Potassium D-gluconate,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,299-27-4,HLCFGWHYROZGBI-JJKGCWMISA-M,"InChI=1S/C6H12O7.K/c7-1-2(8)3(9)4(10)5(11)6(12)13;/h2-5,7-11H,1H2,(H,12,13);/q;+1/p-1/t2-,3-,4+,5-;/m1./s1
",Potassium D-gluconate
18979-61-8,CASRN,DTXSID50172403,4-Butylresorcinol,CCCCC1=C(O)C=C(O)C=C1,18979-61-8,CSHZYWUPJWVTMQ-UHFFFAOYSA-N,"InChI=1S/C10H14O2/c1-2-3-4-8-5-6-9(11)7-10(8)12/h5-7,11-12H,2-4H2,1H3
","4-Butylbenzene-1,3-diol"
68551-08-6,CASRN,DTXSID901022452,"Alcohols, C9-11-branched",N/A,68551-08-6,N/A,N/A,N/A
2835-95-2,CASRN,DTXSID9024489,5-Amino-2-methylphenol,CC1=C(O)C=C(N)C=C1,2835-95-2,DBFYESDCPWWCHN-UHFFFAOYSA-N,"InChI=1S/C7H9NO/c1-5-2-3-6(8)4-7(5)9/h2-4,9H,8H2,1H3
",5-Amino-2-methylphenol
6035-94-5,CASRN,DTXSID6064088,"Bis(p-aminophenyl)-4-methylenecyclohexa-2,5-dienylideneammonium acetate",CC([O-])=O.NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=[NH2+])C=C1,6035-94-5,YIXIVOYGLPFDCY-UHFFFAOYSA-N,"InChI=1S/C19H17N3.C2H4O2/c20-16-7-1-13(2-8-16)19(14-3-9-17(21)10-4-14)15-5-11-18(22)12-6-15;1-2(3)4/h1-12,20H,21-22H2;1H3,(H,3,4)
","4-[Bis(4-aminophenyl)methylidene]cyclohexa-2,5-dien-1-iminium acetate"
83897-84-1,CASRN,DTXSID501064812,"Dolomite (CaMg(CO3)2), calcined",N/A,83897-84-1,N/A,N/A,N/A
577-11-7,CASRN,DTXSID8022959,Docusate sodium,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,577-11-7,APSBXTVYXVQYAB-UHFFFAOYSA-M,"InChI=1/C20H38O7S.Na/c1-5-9-11-16(7-3)14-26-19(21)13-18(28(23,24)25)20(22)27-15-17(8-4)12-10-6-2;/h16-18H,5-15H2,1-4H3,(H,23,24,25);/q;+1/p-1
","Sodium 1,4-bis[(2-ethylhexyl)oxy]-1,4-dioxobutane-2-sulfonate"
154607-01-9,CASRN,DTXSID10426651,4-Bromo-2-chlorobenzonitrile,ClC1=C(C=CC(Br)=C1)C#N,154607-01-9,AYQBMZNSJPVADT-UHFFFAOYSA-N,"InChI=1S/C7H3BrClN/c8-6-2-1-5(4-10)7(9)3-6/h1-3H
",4-Bromo-2-chlorobenzonitrile
22393-85-7,CASRN,DTXSID6066787,"9-Octadecenoic acid (9Z)-, tetradecyl ester",CCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,22393-85-7,DHZWALZKPWZSMA-UHFFFAOYSA-N,"InChI=1S/C32H62O2/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32(33)34-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h17-18H,3-16,19-31H2,1-2H3
",Tetradecyl octadec-9-enoate
127-39-9,CASRN,DTXSID7029164,"Sodium 1,4-diisobutyl sulfosuccinate",[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)S([O-])(=O)=O,127-39-9,NTWXWSVUSTYPJH-UHFFFAOYSA-M,"InChI=1/C12H22O7S.Na/c1-8(2)6-18-11(13)5-10(20(15,16)17)12(14)19-7-9(3)4;/h8-10H,5-7H2,1-4H3,(H,15,16,17);/q;+1/p-1
","Sodium 1,4-bis(2-methylpropoxy)-1,4-dioxobutane-2-sulfonate"
354-38-1,CASRN,DTXSID1059868,"Acetamide, 2,2,2-trifluoro-",NC(=O)C(F)(F)F,354-38-1,NRKYWOKHZRQRJR-UHFFFAOYSA-N,"InChI=1S/C2H2F3NO/c3-2(4,5)1(6)7/h(H2,6,7)
","2,2,2-Trifluoroacetamide"
10109-95-2,CASRN,DTXSID7064948,"2,5-Dianilinoterephthalic acid",OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O,10109-95-2,ZJQZWNLKRBUEKX-UHFFFAOYSA-N,"InChI=1S/C20H16N2O4/c23-19(24)15-12-18(22-14-9-5-2-6-10-14)16(20(25)26)11-17(15)21-13-7-3-1-4-8-13/h1-12,21-22H,(H,23,24)(H,25,26)
","2,5-Dianilinobenzene-1,4-dicarboxylic acid"
65996-95-4,CASRN,DTXSID4029773,"Superphosphates, concd.",N/A,65996-95-4,N/A,N/A,N/A
161907-80-8,CASRN,DTXSID401074303,"Ethanol, 2-methoxy-, manuf. of, by-products from, esters with boric acid (H3BO3)",N/A,161907-80-8,N/A,N/A,N/A
98-97-5,CASRN,DTXSID30243367,Pyrazinoic acid,OC(=O)C1=NC=CN=C1,98-97-5,NIPZZXUFJPQHNH-UHFFFAOYSA-N,"InChI=1S/C5H4N2O2/c8-5(9)4-3-6-1-2-7-4/h1-3H,(H,8,9)
",Pyrazine-2-carboxylic acid
123-28-4,CASRN,DTXSID2026999,"Propanoic acid, 3,3'-thiobis-, didodecyl ester",CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,123-28-4,GHKOFFNLGXMVNJ-UHFFFAOYSA-N,"InChI=1S/C30H58O4S/c1-3-5-7-9-11-13-15-17-19-21-25-33-29(31)23-27-35-28-24-30(32)34-26-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3
","Didodecyl 3,3'-sulfanediyldipropanoate"
41272-40-6,CASRN,DTXSID9068295,"(4-(alpha-(4-(Dimethylamino)phenyl)benzylidene)cyclohexa-2,5-dien-1-ylidene)dimethylammonium acetate",CC([O-])=O.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,41272-40-6,VPJMOSKUCQUJHU-UHFFFAOYSA-M,"InChI=1S/C23H25N2.C2H4O2/c1-24(2)21-14-10-19(11-15-21)23(18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4;1-2(3)4/h5-17H,1-4H3;1H3,(H,3,4)/q+1;/p-1
","4-{[4-(Dimethylamino)phenyl](phenyl)methylidene}-N,N-dimethylcyclohexa-2,5-dien-1-iminium acetate"
12108-13-3,CASRN,DTXSID9027738,(Methylcyclopentadienyl)tricarbonylmanganese,CC1C=C[C-](=C1)[Mn+]([C-]#[O+])([C-]#[O+])[C-]#[O+],12108-13-3,YASXMYPVVIIRQH-UHFFFAOYSA-N,"InChI=1/C6H7.3CO.Mn/c1-6-4-2-3-5-6;3*1-2;/h2,4-6H,1H3;;;;/q-1;;;;+1
","Tricarbonyl(5-methylcyclopenta-1,3-dienato-kappaC~2~)manganese"
1335203-17-2,CASRN,DTXSID301335706,"Hydrocarbons, C15-C20",N/A,1335203-17-2,N/A,N/A,N/A
93925-36-1,CASRN,DTXSID501036627,C12-15 alkyl lactate,N/A,93925-36-1,N/A,N/A,N/A
681-84-5,CASRN,DTXSID3027291,Tetramethyl orthosilicate,CO[Si](OC)(OC)OC,681-84-5,LFQCEHFDDXELDD-UHFFFAOYSA-N,"InChI=1S/C4H12O4Si/c1-5-9(6-2,7-3)8-4/h1-4H3
",Tetramethyl orthosilicate
1224966-15-7,CASRN,DTXSID701035756,"Fatty acids, C18-unsatd., reaction products with ammonia-ethanolamine reaction by-products",N/A,1224966-15-7,N/A,N/A,N/A
98-43-1,CASRN,DTXSID4059172,"Benzoic acid, 2-amino-4-sulfo-",NC1=C(C=CC(=C1)S(O)(=O)=O)C(O)=O,98-43-1,GRGSHONWRKRWGP-UHFFFAOYSA-N,"InChI=1S/C7H7NO5S/c8-6-3-4(14(11,12)13)1-2-5(6)7(9)10/h1-3H,8H2,(H,9,10)(H,11,12,13)
",2-Amino-4-sulfobenzoic acid
68890-66-4,CASRN,DTXSID4046735,Piroctone olamine,NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C,68890-66-4,UVVPSBVBVDDOSR-UHFFFAOYSA-N,"InChI=1/C14H23NO2.C3H9NO/c1-10-6-12(15(17)13(16)8-10)7-11(2)9-14(3,4)5;4-2-1-3-5/h6,8,11,17H,7,9H2,1-5H3;5H,1-4H2
","1-Hydroxy-4-methyl-6-(2,4,4-trimethylpentyl)pyridin-2(1H)-one--3-aminopropan-1-ol (1/1)"
06-02-7759,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1268005-68-0,CASRN,DTXSID101035841,"Sulfuric acid, mono-C12-14 (even numbered)-alkyl esters, potassium salts",N/A,1268005-68-0,N/A,N/A,N/A
97404-33-6,CASRN,DTXSID301018332,"Fatty acids, C16-18, C16-18-alkyl esters",N/A,97404-33-6,N/A,N/A,N/A
617-48-1,Deleted CAS-RN,DTXSID0027640,Malic acid,OC(CC(O)=O)C(O)=O,6915-15-7,BJEPYKJPYRNKOW-UHFFFAOYSA-N,"InChI=1/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)
",2-Hydroxybutanedioic acid
506-59-2,CASRN,DTXSID8027163,N-Methylmethanamine hydrochloride,Cl.CNC,506-59-2,IQDGSYLLQPDQDV-UHFFFAOYSA-N,"InChI=1S/C2H7N.ClH/c1-3-2;/h3H,1-2H3;1H
",N-Methylmethanamine--hydrogen chloride (1/1)
80-62-6,CASRN,DTXSID2020844,Methyl methacrylate,COC(=O)C(C)=C,80-62-6,VVQNEPGJFQJSBK-UHFFFAOYSA-N,"InChI=1S/C5H8O2/c1-4(2)5(6)7-3/h1H2,2-3H3
",Methyl 2-methylprop-2-enoate
85566-24-1,CASRN,DTXSID201018315,"Fatty acids, C14-18, C14-18-alkyl esters",N/A,85566-24-1,N/A,N/A,N/A
143-24-8,CASRN,DTXSID7044396,"2,5,8,11,14-Pentaoxapentadecane",COCCOCCOCCOCCOC,143-24-8,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"InChI=1S/C10H22O5/c1-11-3-5-13-7-9-15-10-8-14-6-4-12-2/h3-10H2,1-2H3
","2,5,8,11,14-Pentaoxapentadecane"
91744-09-1,CASRN,DTXSID80892001,"Glycerides, C16-18 and C18-unsatd. mono-",N/A,91744-09-1,N/A,N/A,N/A
57674-14-3,CASRN,DTXSID801023871,"Chromate(3-​)​, bis[3-​[2-​[4,​5-​dihydro-​3-​methyl-​5-​(oxo-​κO)​-​1-​phenyl-​1H-​pyrazol-​4-​yl]​diazenyl-​κN1]​-​4-​(hydroxy-​κO)​-​5-​nitrobenzenesulfonat​o(3-​)​]​-​, sodium (1:3)",[Na+].[Na+].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1N=NC1=CC(=CC(=C1[O-])[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1N=NC1=CC(=CC(=C1[O-])[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1,57674-14-3,ARAHHYSARKKECI-UHFFFAOYSA-J,"InChI=1S/2C16H12N5O7S.Cr.3Na/c2*1-9-14(16(23)20(19-9)10-5-3-2-4-6-10)18-17-12-7-11(29(26,27)28)8-13(15(12)22)21(24)25;;;;/h2*2-8,22H,1H3,(H,26,27,28);;;;/q2*-1;+3;3*+1/p-4
",N/A
64741-81-7,CASRN,DTXSID0028165,"Distillates, petroleum, heavy thermal cracked",N/A,64741-81-7,N/A,N/A,N/A
13718-59-7,CASRN,DTXSID70929734,Barium selenite,[Ba++].[O-][Se]([O-])=O,13718-59-7,VQKDPABSEYUERS-UHFFFAOYSA-L,"InChI=1S/Ba.H2O3Se/c;1-4(2)3/h;(H2,1,2,3)/q+2;/p-2
",Barium selenite
171171-80-5,CASRN,DTXSID00894360,"Magnesium, bis[2-(hydroxy-.kappa.O)benzoato-.kappa.O]-, ar, ar'-di-C14-18-alkyl derivs.",N/A,171171-80-5,N/A,N/A,N/A
4259-15-8,CASRN,DTXSID5027566,"Zinc, bis[O,O-bis(2-ethylhexyl) phosphorodithioato-.kappa.S,.kappa.S']-, (T-4)-",[Zn++].CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC.CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC,4259-15-8,OECQDNKCDGGPFY-UHFFFAOYSA-L,"InChI=1/2C16H35O2PS2.Zn/c2*1-5-9-11-15(7-3)13-17-19(20,21)18-14-16(8-4)12-10-6-2;/h2*15-16H,5-14H2,1-4H3,(H,20,21);/q;;+2/p-2
","Zinc bis[O,O-bis(2-ethylhexyl) phosphorodithioate]"
68037-36-5,CASRN,DTXSID501011463,"Copper, [29H,31H-phthalocyaninato(2-)-kN29,kN30,kN31,kN32]-, sulfonated",N/A,68037-36-5,N/A,N/A,N/A
420-16-6,CASRN,DTXSID30472978,Acetonitrile--trifluoroborane (1/1),CC#N.FB(F)F,420-16-6,MEMUCXUKCBNISQ-UHFFFAOYSA-N,"InChI=1S/C2H3N.BF3/c1-2-3;2-1(3)4/h1H3;
",Acetonitrile--trifluoroborane (1/1)
111937-03-2,CASRN,DTXSID50108601,"Isononanoic acid, C16-18-alkyl esters",N/A,111937-03-2,N/A,N/A,N/A
