INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
136465-99-1,CASRN,DTXSID40448528,"1-[(Quinoline-2-carbonyl)oxy]pyrrolidine-2,5-dione",O=C(ON1C(=O)CCC1=O)C1=NC2=CC=CC=C2C=C1,136465-99-1,IMTUBZOIPOXUTD-UHFFFAOYSA-N,"InChI=1S/C14H10N2O4/c17-12-7-8-13(18)16(12)20-14(19)11-6-5-9-3-1-2-4-10(9)15-11/h1-6H,7-8H2
","1-[(Quinoline-2-carbonyl)oxy]pyrrolidine-2,5-dione"
98377-35-6,CASRN,DTXSID00359020,Fentrazamide Metabolite solution,ClC1=CC=CC=C1N1NN=NC1=O,98377-35-6,NTLCSWYRVIMNEI-UHFFFAOYSA-N,"InChI=1S/C7H5ClN4O/c8-5-3-1-2-4-6(5)12-7(13)9-10-11-12/h1-4H,(H,9,11,13)
","1-(2-Chlorophenyl)-1,2-dihydro-5H-tetrazol-5-one"
25965-81-5,CASRN,DTXSID00885319,"Pyridinium, 1-(2-propen-1-yl)-, chloride (1:1)",[Cl-].C=CC[N+]1=CC=CC=C1,25965-81-5,SMXYYZINIZFWMS-UHFFFAOYSA-M,"InChI=1S/C8H10N.ClH/c1-2-6-9-7-4-3-5-8-9;/h2-5,7-8H,1,6H2;1H/q+1;/p-1
",1-(Prop-2-en-1-yl)pyridin-1-ium chloride
116256-11-2,CASRN,DTXSID40453995,1-[3-(4-Fluorophenoxy)propyl]-3-methoxypiperidin-4-one,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1=O,116256-11-2,HEVIJEFDFFKZPG-UHFFFAOYSA-N,"InChI=1S/C15H20FNO3/c1-19-15-11-17(9-7-14(15)18)8-2-10-20-13-5-3-12(16)4-6-13/h3-6,15H,2,7-11H2,1H3
",1-[3-(4-Fluorophenoxy)propyl]-3-methoxypiperidin-4-one
152630-47-2,CASRN,DTXSID70432031,1-[3-(Cyclopentyl-oxy)-4-methoxy-phenyl]-4-oxocyclohexane carbonitrile,COC1=C(OC2CCCC2)C=C(C=C1)C1(CCC(=O)CC1)C#N,152630-47-2,URXUAYQZIDJXGT-UHFFFAOYSA-N,"InChI=1S/C19H23NO3/c1-22-17-7-6-14(12-18(17)23-16-4-2-3-5-16)19(13-20)10-8-15(21)9-11-19/h6-7,12,16H,2-5,8-11H2,1H3
",1-[3-(Cyclopentyloxy)-4-methoxyphenyl]-4-oxocyclohexane-1-carbonitrile
160194-26-3,CASRN,DTXSID40455954,"2-Iodo-4-[(1H-1,2,4-triazol-1-yl)methyl]aniline",NC1=C(I)C=C(CN2C=NC=N2)C=C1,160194-26-3,MZMFYNKMWSQZGJ-UHFFFAOYSA-N,"InChI=1S/C9H9IN4/c10-8-3-7(1-2-9(8)11)4-14-6-12-5-13-14/h1-3,5-6H,4,11H2
","2-Iodo-4-[(1H-1,2,4-triazol-1-yl)methyl]aniline"
83626-30-6,CASRN,DTXSID201251454,1-[4-(trans-4-Butylcyclohexyl)phenyl]ethanone,CCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(C)=O,83626-30-6,JSSOGWPPKQYPSP-JCNLHEQBNA-N,"InChI=1/C18H26O/c1-3-4-5-15-6-8-17(9-7-15)18-12-10-16(11-13-18)14(2)19/h10-13,15,17H,3-9H2,1-2H3/t15-,17-
","1-{4-[(1s,4r)-4-Butylcyclohexyl]phenyl}ethan-1-one"
78531-60-9,CASRN,DTXSID301221416,"Ethanone, 1-[4-(4-heptylcyclohexyl)phenyl]-, trans-",CCCCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(C)=O,78531-60-9,LHAPFXXKRZXCDR-KESTWPANNA-N,"InChI=1/C21H32O/c1-3-4-5-6-7-8-18-9-11-20(12-10-18)21-15-13-19(14-16-21)17(2)22/h13-16,18,20H,3-12H2,1-2H3/t18-,20-
","1-{4-[(1s,4r)-4-Heptylcyclohexyl]phenyl}ethan-1-one"
78531-59-6,CASRN,DTXSID801250078,1-[4-(trans-4-Pentylcyclohexyl)phenyl]ethanone,CCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(C)=O,78531-59-6,ALIWXHRFAQHUSM-SAABIXHNNA-N,"InChI=1/C19H28O/c1-3-4-5-6-16-7-9-18(10-8-16)19-13-11-17(12-14-19)15(2)20/h11-14,16,18H,3-10H2,1-2H3/t16-,18-
","1-{4-[(1s,4r)-4-Pentylcyclohexyl]phenyl}ethan-1-one"
162515-68-6,CASRN,DTXSID00167384,1-(Mercaptomethyl)cyclopropaneacetic acid,OC(=O)CC1(CS)CC1,162515-68-6,VFAXPOVKNPTBTM-UHFFFAOYSA-N,"InChI=1S/C6H10O2S/c7-5(8)3-6(4-9)1-2-6/h9H,1-4H2,(H,7,8)
",[1-(Sulfanylmethyl)cyclopropyl]acetic acid
90-30-2,CASRN,DTXSID2025892,N-Phenyl-1-naphthylamine,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,90-30-2,XQVWYOYUZDUNRW-UHFFFAOYSA-N,"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H
",N-Phenylnaphthalen-1-amine
3353-51-3,CASRN,DTXSID801297159,4-Methoxybenzeneacetaldehyde oxime,COC1=CC=C(CC=NO)C=C1,3353-51-3,XWHVYQNRIHTVTH-UHFFFAOYSA-N,"InChI=1S/C9H11NO2/c1-12-9-4-2-8(3-5-9)6-7-10-11/h2-5,7,11H,6H2,1H3
",N-[2-(4-Methoxyphenyl)ethylidene]hydroxylamine
106-92-3,CASRN,DTXSID9039232,Allyl glycidyl ether,C=CCOCC1CO1,106-92-3,LSWYGACWGAICNM-UHFFFAOYSA-N,"InChI=1/C6H10O2/c1-2-3-7-4-6-5-8-6/h2,6H,1,3-5H2
",2-{[(Prop-2-en-1-yl)oxy]methyl}oxirane
19450-38-5,CASRN,DTXSID001335026,"N-(1-Amino-2,2-dicyanoethenyl)-cyanamide sodium salt (1:1)",[Na+].NC([N-]C#N)=C(C#N)C#N,19450-38-5,GXKORQHWKJMVCI-UHFFFAOYSA-N,"InChI=1S/C5H2N5.Na/c6-1-4(2-7)5(9)10-3-8;/h9H2;/q-1;+1
","Sodium 1-amino-N,2,2-tricyanoethen-1-aminide"
32047-53-3,CASRN,DTXSID10953917,1-Amino-2-methylpropane-2-thiol--hydrogen chloride (1/1),Cl.CC(C)(S)CN,32047-53-3,YZCAFAKJYGDMSY-UHFFFAOYSA-N,"InChI=1S/C4H11NS.ClH/c1-4(2,6)3-5;/h6H,3,5H2,1-2H3;1H
",1-Amino-2-methylpropane-2-thiol--hydrogen chloride (1/1)
172890-93-6,CASRN,DTXSID20938235,"Lithium sodium 2-{[4-({3-[(4-amino-9,10-dioxo-3-sulfo-9,10-dihydroanthracen-1-yl)amino]-2,2-dimethylpropyl}imino)-6-chloro-3,4-dihydro-1,3,5-triazin-2(1H)-ylidene]amino}benzene-1,4-disulfonate (1/1/1)",[Li+].[Na+].CC(C)(CNC1=CC(=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O)CN=C1NC(NC(Cl)=N1)=NC1=C(C=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,172890-93-6,RSOHAHASSZEKAW-UHFFFAOYSA-L,"InChI=1S/C28H26ClN7O11S3.Li.Na/c1-28(2,11-31-17-10-19(50(45,46)47)22(30)21-20(17)23(37)14-5-3-4-6-15(14)24(21)38)12-32-26-34-25(29)35-27(36-26)33-16-9-13(48(39,40)41)7-8-18(16)49(42,43)44;;/h3-10,31H,11-12,30H2,1-2H3,(H,39,40,41)(H,42,43,44)(H,45,46,47)(H2,32,33,34,35,36);;/q;2*+1/p-2
","Lithium sodium 2-{[4-({3-[(4-amino-9,10-dioxo-3-sulfo-9,10-dihydroanthracen-1-yl)amino]-2,2-dimethylpropyl}imino)-6-chloro-3,4-dihydro-1,3,5-triazin-2(1H)-ylidene]amino}benzene-1,4-disulfonate (1/1/1)"
500717-36-2,CASRN,DTXSID901080757,"2-Anthracenesulfonic acid, 1-amino-4-[(4-amino-2-sulfophenyl)amino]-9,10-dihydro-9,10-dioxo-, sodium salt (1:2), reaction products with 2-[[3-[(4,6-dichloro-1,3,5-triazin-2-yl)ethylamino]phenyl]sulfonyl]ethyl hydrogen sulfate, sodium salts",N/A,500717-36-2,N/A,N/A,N/A
158894-67-8,CASRN,DTXSID20598015,1-Bromo-2-methylpropyl propanoate,CCC(=O)OC(Br)C(C)C,158894-67-8,BGWYAZUHYJKMEJ-UHFFFAOYSA-N,"InChI=1S/C7H13BrO2/c1-4-6(9)10-7(8)5(2)3/h5,7H,4H2,1-3H3
",1-Bromo-2-methylpropyl propanoate
461-96-1,CASRN,DTXSID90196724,"1-Bromo-3,5-difluorobenzene",FC1=CC(Br)=CC(F)=C1,461-96-1,JHLKSIOJYMGSMB-UHFFFAOYSA-N,"InChI=1S/C6H3BrF2/c7-4-1-5(8)3-6(9)2-4/h1-3H
","1-Bromo-3,5-difluorobenzene"
148757-89-5,CASRN,DTXSID40692928,Bis(3-(perfluoroethyl)-1-(9-bromononyl)propyl) thioether,FC(F)(F)C(F)(F)CCC(CCCCCCCCCBr)SC(CCCCCCCCCBr)CCC(F)(F)C(F)(F)F,148757-89-5,WQHQFCSCTUPZTN-UHFFFAOYSA-N,"InChI=1/C28H46Br2F10S/c29-21-13-9-5-1-3-7-11-15-23(17-19-25(31,32)27(35,36)37)41-24(18-20-26(33,34)28(38,39)40)16-12-8-4-2-6-10-14-22-30/h23-24H,1-22H2
","14-Bromo-5-[(14-bromo-1,1,1,2,2-pentafluorotetradecan-5-yl)sulfanyl]-1,1,1,2,2-pentafluorotetradecane"
88-88-0,CASRN,DTXSID3025910,Picryl chloride,[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O,88-88-0,HJRJRUMKQCMYDL-UHFFFAOYSA-N,"InChI=1S/C6H2ClN3O6/c7-6-4(9(13)14)1-3(8(11)12)2-5(6)10(15)16/h1-2H
","2-Chloro-1,3,5-trinitrobenzene"
140681-55-6,CASRN,DTXSID0073112,Selectfluor,[B+3].[B+3].[F-].[F-].[F-].[F-].[F-].[F-].[F-].[F-].F[N+]12CC[N+](CCl)(CC1)CC2,140681-55-6,WMVJBDVWOPFIKF-UHFFFAOYSA-F,"InChI=1S/C7H14ClFN2.2B.8FH/c8-7-10-1-4-11(9,5-2-10)6-3-10;;;;;;;;;;/h1-7H2;;;8*1H/q+2;2*+3;;;;;;;;/p-8
","1-(Chloromethyl)-4-fluoro-1,4-diazabicyclo[2.2.2]octane-1,4-diium bis[tetrafluoridoborate(1-)]"
20627-73-0,CASRN,DTXSID90864951,1-(Dimethoxymethyl)-2-nitrobenzene,COC(OC)C1=CC=CC=C1[N+]([O-])=O,20627-73-0,OAPZTGKQZKPVPF-UHFFFAOYSA-N,"InChI=1S/C9H11NO4/c1-13-9(14-2)7-5-3-4-6-8(7)10(11)12/h3-6,9H,1-2H3
",1-(Dimethoxymethyl)-2-nitrobenzene
136997-71-2,CASRN,DTXSID90889407,"Pyridinium, 1-[(dimethylamino)carbonyl]-4-(2-sulfoethyl)-, inner salt",CN(C)C(=O)[N+]1=CC=C(CCS([O-])(=O)=O)C=C1,136997-71-2,SJHHXGGXZKPIDE-UHFFFAOYSA-N,"InChI=1S/C10H14N2O4S/c1-11(2)10(13)12-6-3-9(4-7-12)5-8-17(14,15)16/h3-4,6-7H,5,8H2,1-2H3
",2-[1-(Dimethylcarbamoyl)pyridin-1-ium-4-yl]ethane-1-sulfonate
2687-96-9,CASRN,DTXSID4042206,1-Dodecyl-2-pyrrolidinone,CCCCCCCCCCCCN1CCCC1=O,2687-96-9,NJPQAIBZIHNJDO-UHFFFAOYSA-N,"InChI=1S/C16H31NO/c1-2-3-4-5-6-7-8-9-10-11-14-17-15-12-13-16(17)18/h2-15H2,1H3
",1-Dodecylpyrrolidin-2-one
70-34-8,CASRN,DTXSID8025331,"1-Fluoro-2,4-dinitrobenzene",[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O,70-34-8,LOTKRQAVGJMPNV-UHFFFAOYSA-N,"InChI=1S/C6H3FN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H
","1-Fluoro-2,4-dinitrobenzene"
162241-33-0,CASRN,DTXSID40936672,"1-Fluoro-4-hydroxy-1,4-diazabicyclo[2.2.2]octane-1,4-diium",O[N+]12CC[N+](F)(CC1)CC2,162241-33-0,CCHDNAOWTULYEX-UHFFFAOYSA-N,"InChI=1S/C6H13FN2O/c7-8-1-4-9(10,5-2-8)6-3-8/h10H,1-6H2/q+2
","1-Fluoro-4-hydroxy-1,4-diazabicyclo[2.2.2]octane-1,4-diium"
626-38-0,CASRN,DTXSID8052306,2-Pentanyl acetate,CCCC(C)OC(C)=O,626-38-0,GQKZRWSUJHVIPE-UHFFFAOYSA-N,"InChI=1/C7H14O2/c1-4-5-6(2)9-7(3)8/h6H,4-5H2,1-3H3
",Pentan-2-yl acetate
19485-03-1,CASRN,DTXSID4038845,"1,3-Butylene diacrylate",CC(CCOC(=O)C=C)OC(=O)C=C,19485-03-1,FQMIAEWUVYWVNB-UHFFFAOYSA-N,"InChI=1/C10H14O4/c1-4-9(11)13-7-6-8(3)14-10(12)5-2/h4-5,8H,1-2,6-7H2,3H3
","Butane-1,3-diyl diprop-2-enoate"
59227-88-2,CASRN,DTXSID00373009,1-octylazepan-2-one,CCCCCCCCN1CCCCCC1=O,59227-88-2,VKAMZEDHHWTTNZ-UHFFFAOYSA-N,"InChI=1S/C14H27NO/c1-2-3-4-5-6-9-12-15-13-10-7-8-11-14(15)16/h2-13H2,1H3
",1-Octylazepan-2-one
125496-22-2,CASRN,DTXSID2051635,"18-Methylnonadecyl 2,2-dimethylpropanoate",CC(C)CCCCCCCCCCCCCCCCCOC(=O)C(C)(C)C,125496-22-2,HLPUIYHSLAVSHY-UHFFFAOYSA-N,"InChI=1S/C25H50O2/c1-23(2)21-19-17-15-13-11-9-7-6-8-10-12-14-16-18-20-22-27-24(26)25(3,4)5/h23H,6-22H2,1-5H3
","18-Methylnonadecyl 2,2-dimethylpropanoate"
106359-94-8,CASRN,DTXSID50420178,"N-[2-[(2-cyano-4,6-dinitrophenyl)diazenyl]-5-(dipropylamino)phenyl]propanamide",CCCN(CCC)C1=CC(NC(=O)CC)=C(C=C1)\N=N\C1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C#N,106359-94-8,NWYOTHZBYSKPSO-OCEACIFDSA-N,"InChI=1S/C22H25N7O5/c1-4-9-27(10-5-2)16-7-8-18(19(12-16)24-21(30)6-3)25-26-22-15(14-23)11-17(28(31)32)13-20(22)29(33)34/h7-8,11-13H,4-6,9-10H2,1-3H3,(H,24,30)/b26-25+
","N-{2-[(E)-(2-Cyano-4,6-dinitrophenyl)diazenyl]-5-(dipropylamino)phenyl}propanamide"
104366-25-8,CASRN,DTXSID60908937,N-{2-[(4-Chloro-3-cyano-5-formylthiophen-2-yl)diazenyl]-5-(diethylamino)phenyl}ethanimidic acid,CCN(CC)C1=CC(N=C(C)O)=C(C=C1)N=NC1=C(C#N)C(Cl)=C(S1)C=O,104366-25-8,LEIMRDFPISBEPH-UHFFFAOYSA-N,"InChI=1S/C18H18ClN5O2S/c1-4-24(5-2)12-6-7-14(15(8-12)21-11(3)26)22-23-18-13(9-20)17(19)16(10-25)27-18/h6-8,10H,4-5H2,1-3H3,(H,21,26)
",N-{2-[(4-Chloro-3-cyano-5-formylthiophen-2-yl)diazenyl]-5-(diethylamino)phenyl}ethanimidic acid
122371-93-1,CASRN,DTXSID80888904,"Acetamide, N-[2-[2-(4-chloro-3-cyano-5-formyl-2-thienyl)diazenyl]-5-(diethylamino)phenyl]-2-methoxy-",CCN(CC)C1=CC=C(N=NC2=C(C#N)C(Cl)=C(S2)C=O)C(NC(=O)COC)=C1,122371-93-1,SXIKWSUXCBSFTQ-UHFFFAOYSA-N,"InChI=1S/C19H20ClN5O3S/c1-4-25(5-2)12-6-7-14(15(8-12)22-17(27)11-28-3)23-24-19-13(9-21)18(20)16(10-26)29-19/h6-8,10H,4-5,11H2,1-3H3,(H,22,27)
",N-{2-[(4-Chloro-3-cyano-5-formylthiophen-2-yl)diazenyl]-5-(diethylamino)phenyl}-2-methoxyacetamide
85954-11-6,CASRN,DTXSID60888669,"Oxirane, 2,2'-[(3,3',5,5'-tetramethyl[1,1'-biphenyl]-4,4'-diyl)bis(oxymethylene)]bis-",CC1=CC(=CC(C)=C1OCC1CO1)C1=CC(C)=C(OCC2CO2)C(C)=C1,85954-11-6,HRSLYNJTMYIRHM-UHFFFAOYSA-N,"InChI=1/C22H26O4/c1-13-5-17(6-14(2)21(13)25-11-19-9-23-19)18-7-15(3)22(16(4)8-18)26-12-20-10-24-20/h5-8,19-20H,9-12H2,1-4H3
","2,2'-[(3,3',5,5'-Tetramethyl[1,1'-biphenyl]-4,4'-diyl)bis(oxymethylene)]bis(oxirane)"
1680-21-3,CASRN,DTXSID0051780,Triethylene glycol diacrylate,C=CC(=O)OCCOCCOCCOC(=O)C=C,1680-21-3,INQDDHNZXOAFFD-UHFFFAOYSA-N,"InChI=1S/C12H18O6/c1-3-11(13)17-9-7-15-5-6-16-8-10-18-12(14)4-2/h3-4H,1-2,5-10H2
","[(Ethane-1,2-diyl)bis(oxy)ethane-2,1-diyl] diprop-2-enoate"
61551-69-7,CASRN,DTXSID2074580,"Propanamide, 2,2'-(1,2-diazenediyl)bis[N-(2-hydroxyethyl)-2-methyl-",CC(C)(N=NC(C)(C)C(=O)NCCO)C(=O)NCCO,61551-69-7,WVFLGSMUPMVNTQ-UHFFFAOYSA-N,"InChI=1S/C12H24N4O4/c1-11(2,9(19)13-5-7-17)15-16-12(3,4)10(20)14-6-8-18/h17-18H,5-8H2,1-4H3,(H,13,19)(H,14,20)
","2,2'-Diazenediylbis[N-(2-hydroxyethyl)-2-methylpropanamide]"
41481-66-7,CASRN,DTXSID9047598,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,41481-66-7,MTMKZABGIQJAEX-UHFFFAOYSA-N,"InChI=1S/C18H18O4S/c1-3-5-13-11-15(7-9-17(13)19)23(21,22)16-8-10-18(20)14(12-16)6-4-2/h3-4,7-12,19-20H,1-2,5-6H2
","4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]"
97-23-4,CASRN,DTXSID6021824,Dichlorophen,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,97-23-4,MDNWOSOZYLHTCG-UHFFFAOYSA-N,"InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2
","2,2'-Methylenebis(4-chlorophenol)"
4074-88-8,CASRN,DTXSID3025045,Diethylene glycol diacrylate,C=CC(=O)OCCOCCOC(=O)C=C,4074-88-8,LEJBBGNFPAFPKQ-UHFFFAOYSA-N,"InChI=1S/C10H14O5/c1-3-9(11)14-7-5-13-6-8-15-10(12)4-2/h3-4H,1-2,5-8H2
","Oxydi(ethane-2,1-diyl) diprop-2-enoate"
115-32-2,CASRN,DTXSID4020450,Dicofol,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,115-32-2,UOAMTSKGCBMZTC-UHFFFAOYSA-N,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H
","2,2,2-Trichloro-1,1-bis(4-chlorophenyl)ethan-1-ol"
109678-33-3,CASRN,DTXSID1074252,"1-Propanol, 3,3'-oxybis[2,2-bis(bromomethyl)-",OCC(CBr)(CBr)COCC(CO)(CBr)CBr,109678-33-3,PSOOUFUNTVOUML-UHFFFAOYSA-N,"InChI=1S/C10H18Br4O3/c11-1-9(2-12,5-15)7-17-8-10(3-13,4-14)6-16/h15-16H,1-8H2
","2,2'-[Oxybis(methylene)]bis[3-bromo-2-(bromomethyl)propan-1-ol]"
10222-01-2,CASRN,DTXSID5032361,"2,2-Dibromo-3-nitrilopropionamide",NC(=O)C(Br)(Br)C#N,10222-01-2,UUIVKBHZENILKB-UHFFFAOYSA-N,"InChI=1S/C3H2Br2N2O/c4-3(5,1-6)2(7)8/h(H2,7,8)
","2,2-Dibromo-2-cyanoacetamide"
69094-18-4,CASRN,DTXSID0073613,"Ethanol, 2,2-dibromo-2-nitro-",OCC(Br)(Br)[N+]([O-])=O,69094-18-4,FMNZAHDAULEOSO-UHFFFAOYSA-N,"InChI=1S/C2H3Br2NO3/c3-2(4,1-6)5(7)8/h6H,1H2
","2,2-Dibromo-2-nitroethan-1-ol"
2032-75-9,CASRN,DTXSID70452991,"2,2-DICHLORO-1,3-BENZODIOXOLE",ClC1(Cl)OC2=CC=CC=C2O1,2032-75-9,NMNKOUVBELKKTR-UHFFFAOYSA-N,"InChI=1S/C7H4Cl2O2/c8-7(9)10-5-3-1-2-4-6(5)11-7/h1-4H
","2,2-Dichloro-2H-1,3-benzodioxole"
2223-82-7,CASRN,DTXSID0051869,"2,2-Dimethyl-1,3-propanediyl diacrylate",CC(C)(COC(=O)C=C)COC(=O)C=C,2223-82-7,MXFQRSUWYYSPOC-UHFFFAOYSA-N,"InChI=1S/C11H16O4/c1-5-9(12)14-7-11(3,4)8-15-10(13)6-2/h5-6H,1-2,7-8H2,3-4H3
","2,2-Dimethylpropane-1,3-diyl diprop-2-enoate"
694-64-4,CASRN,DTXSID801309350,2-Ethyl-2-methylthiazolidine,CCC1(C)NCCS1,694-64-4,AGSHBVNPPGEAMB-UHFFFAOYNA-N,"InChI=1/C6H13NS/c1-3-6(2)7-4-5-8-6/h7H,3-5H2,1-2H3
","2-Ethyl-2-methyl-1,3-thiazolidine"
42221-52-3,CASRN,DTXSID00420183,"2,3,4,5-Tetrachlorobenzoyl chloride",ClC(=O)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,42221-52-3,IROWIXYGGPOJFJ-UHFFFAOYSA-N,"InChI=1S/C7HCl5O/c8-3-1-2(7(12)13)4(9)6(11)5(3)10/h1H
","2,3,4,5-Tetrachlorobenzoyl chloride"
82633-79-2,CASRN,DTXSID6032433,Promexal,CN1SC2=C(CCC2)C1=O,82633-79-2,PZOGAKOZVSTZSO-UHFFFAOYSA-N,"InChI=1S/C7H9NOS/c1-8-7(9)5-3-2-4-6(5)10-8/h2-4H2,1H3
","2-Methyl-5,6-dihydro-2H-cyclopenta[d][1,2]thiazol-3(4H)-one"
42498-58-8,CASRN,DTXSID40962532,"3a-Methyl-3a,4,7,7a-tetrahydro-2-benzofuran-1,3-dione",CC12CC=CCC1C(=O)OC2=O,42498-58-8,SOOZEQGBHHIHEF-UHFFFAOYSA-N,"InChI=1/C9H10O3/c1-9-5-3-2-4-6(9)7(10)12-8(9)11/h2-3,6H,4-5H2,1H3
","3a-Methyl-3a,4,7,7a-tetrahydro-2-benzofuran-1,3-dione"
69045-84-7,CASRN,DTXSID7074080,"2,3-Dichloro-5-(trifluoromethyl)pyridine",FC(F)(F)C1=CN=C(Cl)C(Cl)=C1,69045-84-7,ABNQGNFVSFKJGI-UHFFFAOYSA-N,"InChI=1S/C6H2Cl2F3N/c7-4-1-3(6(9,10)11)2-12-5(4)8/h1-2H
","2,3-Dichloro-5-(trifluoromethyl)pyridine"
3347-22-6,CASRN,DTXSID8040270,Dithianon,O=C1C2=C(SC(C#N)=C(S2)C#N)C(=O)C2=C1C=CC=C2,3347-22-6,PYZSVQVRHDXQSL-UHFFFAOYSA-N,"InChI=1S/C14H4N2O2S2/c15-5-9-10(6-16)20-14-12(18)8-4-2-1-3-7(8)11(17)13(14)19-9/h1-4H
","5,10-Dioxo-5,10-dihydronaphtho[2,3-b][1,4]dithiine-2,3-dicarbonitrile"
6364-17-6,CASRN,DTXSID0073370,"2,2-Dimethyl-2,3-dihydroperimidine",CC1(C)NC2=CC=CC3=CC=CC(N1)=C23,6364-17-6,DETLTZYXZWIXIB-UHFFFAOYSA-N,"InChI=1S/C13H14N2/c1-13(2)14-10-7-3-5-9-6-4-8-11(15-13)12(9)10/h3-8,14-15H,1-2H3
","2,2-Dimethyl-2,3-dihydro-1H-perimidine"
55285-14-8,CASRN,DTXSID5023950,Carbosulfan,CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,55285-14-8,JLQUFIHWVLZVTJ-UHFFFAOYSA-N,"InChI=1S/C20H32N2O3S/c1-6-8-13-22(14-9-7-2)26-21(5)19(23)24-17-12-10-11-16-15-20(3,4)25-18(16)17/h10-12H,6-9,13-15H2,1-5H3
","2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-yl [(dibutylamino)sulfanyl]methylcarbamate"
65907-30-4,CASRN,DTXSID3052725,Furathiocarb,CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,65907-30-4,HAWJXYBZNNRMNO-UHFFFAOYSA-N,"InChI=1S/C18H26N2O5S/c1-6-7-11-23-16(21)19(4)26-20(5)17(22)24-14-10-8-9-13-12-18(2,3)25-15(13)14/h8-10H,6-7,11-12H2,1-5H3
","Butyl 2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl sulfanediylbis(methylcarbamate)"
106-90-1,CASRN,DTXSID5025360,Glycidyl acrylate,C=CC(=O)OCC1CO1,106-90-1,RPQRDASANLAFCM-UHFFFAOYSA-N,"InChI=1/C6H8O3/c1-2-6(7)9-4-5-3-8-5/h2,5H,1,3-4H2
",(Oxiran-2-yl)methyl prop-2-enoate
106-91-2,CASRN,DTXSID0025361,Glycidyl methacrylate,CC(=C)C(=O)OCC1CO1,106-91-2,VOZRXNHHFUQHIL-UHFFFAOYSA-N,"InChI=1/C7H10O3/c1-5(2)7(8)10-4-6-3-9-6/h6H,1,3-4H2,2H3
",(Oxiran-2-yl)methyl 2-methylprop-2-enoate
130014-35-6,CASRN,DTXSID60721486,2-{1-Cyclohexyl-1-[1-cyclohexyl-1-(oxiran-2-yl)propoxy]propyl}oxirane--2-{[2-ethyl-1-({2-ethyl-1-[(oxiran-2-yl)methyl]cyclohexyl}oxy)cyclohexyl]methyl}oxirane (1/1) (non-preferred name),CCC1CCCCC1(CC1CO1)OC1(CC2CO2)CCCCC1CC.CCC(OC(CC)(C1CO1)C1CCCCC1)(C1CO1)C1CCCCC1,130014-35-6,BGTCUMSJJNRFOD-UHFFFAOYSA-N,"InChI=1S/2C22H38O3/c1-3-17-9-5-7-11-21(17,13-19-15-23-19)25-22(14-20-16-24-20)12-8-6-10-18(22)4-2;1-3-21(19-15-23-19,17-11-7-5-8-12-17)25-22(4-2,20-16-24-20)18-13-9-6-10-14-18/h2*17-20H,3-16H2,1-2H3
",2-{[2-Ethyl-1-({2-ethyl-1-[(oxiran-2-yl)methyl]cyclohexyl}oxy)cyclohexyl]methyl}oxirane--2-{1-cyclohexyl-1-[1-cyclohexyl-1-(oxiran-2-yl)propoxy]propyl}oxirane (1/1) (non-preferred name)
5873-54-1,CASRN,DTXSID9027607,1-Isocyanato-2-(4-isocyanatobenzyl)benzene,O=C=NC1=CC=C(CC2=CC=CC=C2N=C=O)C=C1,5873-54-1,LFSYUSUFCBOHGU-UHFFFAOYSA-N,"InChI=1S/C15H10N2O2/c18-10-16-14-7-5-12(6-8-14)9-13-3-1-2-4-15(13)17-11-19/h1-8H,9H2
",1-Isocyanato-2-[(4-isocyanatophenyl)methyl]benzene
